index,id,brewery_id,brewery_name,beer_name,style,ounces,abv,ibu,city,state
1476,485,174,New Orleans Lager & Ale Brewing ...,NOLA Brown Ale,English Dark Mild Ale,12,0.039,,New Orleans,LA
1477,484,174,New Orleans Lager & Ale Brewing ...,NOLA Blonde Ale,American Blonde Ale,12,0.049,,New Orleans,LA
1478,2043,241,New Republic Brewing Company,Skylight,Dunkelweizen,12,0.056,20,College Station,TX
1479,2042,241,New Republic Brewing Company,Kadigan,American Blonde Ale,12,0.056,30,College Station,TX
1480,2041,241,New Republic Brewing Company,Dammit Jim!,American Amber / Red Ale,12,0.052,50,College Station,TX
1481,646,518,New South Brewing Company,Nut Brown Ale,English Brown Ale,12,0.054,,Myrtle Beach,SC
1482,165,518,New South Brewing Company,White Ale,Witbier,12,0.046,,Myrtle Beach,SC
1483,2050,238,Newburgh Brewing Company,Cream Ale,Cream Ale,12,0.042,35,Newburgh,NY
1484,915,495,Newburyport Brewing Company,Green Head IPA,American IPA,12,0.072,,Newburyport,MA
1485,914,495,Newburyport Brewing Company,Plum Island Belgian White,Witbier,12,0.054,,Newburyport,MA
1486,913,495,Newburyport Brewing Company,Newburyport Pale Ale,American Pale Ale (APA),12,0.055,,Newburyport,MA
1487,1811,305,Night Shift Brewing,Marblehead,American Amber / Red Ale,16,0.055,,Everett,MA
1488,1622,359,NoDa Brewing Company,Jam Session,American Pale Ale (APA),16,0.051,31,Charlotte,NC
1489,1621,359,NoDa Brewing Company,Hop Drop 'N Roll IPA,American IPA,16,0.072,80,Charlotte,NC
1490,1307,431,North Country Brewing Company,Paleo IPA,English India Pale Ale (IPA),12,0.06,,Slippery Rock,PA
1491,1306,431,North Country Brewing Company,Buck Snort Stout,American Stout,12,0.061,,Slippery Rock,PA
1492,1305,431,North Country Brewing Company,Station 33 Firehouse Red,Irish Red Ale,12,0.055,,Slippery Rock,PA
1493,1304,431,North Country Brewing Company,Slimy Pebble Pils,German Pilsener,12,0.045,,Slippery Rock,PA
1494,2692,0,NorthGate Brewing,Get Together,American IPA,16,0.045,50,Minneapolis,MN
1495,2691,0,NorthGate Brewing,Maggie's Leap,Milk / Sweet Stout,16,0.049,26,Minneapolis,MN
1496,2690,0,NorthGate Brewing,Wall's End,English Brown Ale,16,0.048,19,Minneapolis,MN
1497,2689,0,NorthGate Brewing,Pumpion,Pumpkin Ale,16,0.06,38,Minneapolis,MN
1498,2688,0,NorthGate Brewing,Stronghold,American Porter,16,0.06,25,Minneapolis,MN
1499,2687,0,NorthGate Brewing,Parapet ESB,Extra Special / Strong Bitter (ESB),16,0.056,47,Minneapolis,MN
1500,1854,293,Northampton Brewery,Blue Boots IPA,American IPA,16,0.069,,Northamtpon,MA
1501,1227,450,Northwest Brewing Company,Hoppy Bitch IPA,American IPA,16,0.063,,Pacific,WA
1502,1226,450,Northwest Brewing Company,Three Skulls Ale Pale Ale,American Pale Ale (APA),16,0.063,42,Pacific,WA
1503,541,529,Northwoods Brewpub,Walter's Premium Pilsener Beer,German Pilsener,12,0.045,,Eau Claire,WI
1504,109,529,Northwoods Brewpub,Floppin' Crappie,American Pale Wheat Ale,12,0.045,,Eau Claire,WI
1505,1917,271,Notch Brewing Company,Left of the Dial IPA,American IPA,12,0.043,,Ipswich,MA
1506,1190,271,Notch Brewing Company,Notch Session Pils,Czech Pilsener,12,0.04,,Ipswich,MA
1507,1264,442,O'Fallon Brewery,O'Fallon Pumpkin Beer,Pumpkin Ale,12,0.055,,O'Fallon,MO
1508,1258,442,O'Fallon Brewery,5 Day IPA,American IPA,12,0.061,66,O'Fallon,MO
1509,128,442,O'Fallon Brewery,O'Fallon Wheach,Fruit / Vegetable Beer,12,0.051,7,O'Fallon,MO
1510,2331,150,Oakshire Brewing,Watershed IPA,American IPA,12,0.067,70,Eugene,OR
1511,1669,150,Oakshire Brewing,Oakshire Amber Ale,American Amber / Red Ale,12,0.054,24,Eugene,OR
1512,1668,150,Oakshire Brewing,Overcast Espresso Stout,American Stout,12,0.058,27,Eugene,OR
1513,999,150,Oakshire Brewing,Watershed IPA (2013),American IPA,12,0.067,70,Eugene,OR
1514,2247,184,Oasis Texas Brewing Company,Lake Monster,Baltic Porter,16,0.082,25,Austin,TX
1515,2071,184,Oasis Texas Brewing Company,London Homesick Ale,English Bitter,12,0.049,27,Austin,TX
1516,2070,184,Oasis Texas Brewing Company,Luchesa Lager,Keller Bier / Zwickel Bier,12,0.048,35,Austin,TX
1517,2069,184,Oasis Texas Brewing Company,Slow Ride,American Pale Ale (APA),12,0.048,35,Austin,TX
1518,2192,200,Occidental Brewing Company,Occidental Hefeweizen,American Pale Wheat Ale,16,0.047,,Portland,OR
1519,1130,200,Occidental Brewing Company,Occidental Dunkel,Dunkelweizen,16,0.051,,Portland,OR
1520,1129,200,Occidental Brewing Company,Occidental Altbier,Altbier,16,0.05,,Portland,OR
1521,1081,200,Occidental Brewing Company,Occidental K?lsch,K?lsch,16,0.045,,Portland,OR
1522,2335,148,Odyssey Beerwerks,Perpetual Darkness,Belgian Strong Dark Ale,12,0.092,72,Arvada,CO
1523,2334,148,Odyssey Beerwerks,Clan Warrior,Scotch Ale / Wee Heavy,12,0.087,29,Arvada,CO
1524,2333,148,Odyssey Beerwerks,Psycho Penguin Vanilla Porter,American Porter,12,0.054,36,Arvada,CO
1525,1721,148,Odyssey Beerwerks,Heliocentric Hefeweizen,Hefeweizen,12,0.047,,Arvada,CO
1526,1720,148,Odyssey Beerwerks,Ghose Drifter Pale Ale,American Pale Ale (APA),12,0.051,,Arvada,CO
1527,1431,148,Odyssey Beerwerks,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12,0.051,,Arvada,CO
1528,1430,148,Odyssey Beerwerks,Helios Hefeweizen (2013),Hefeweizen,12,0.047,,Arvada,CO
1529,1059,471,Okoboji Brewing Company,The Hole in Hadrian's Wall,Scottish Ale,16,0.095,19,Spirit Lake,IA
1530,1058,471,Okoboji Brewing Company,33 Select Brown Ale,American Brown Ale,16,0.065,26,Spirit Lake,IA
1531,603,471,Okoboji Brewing Company,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16,0.06,29,Spirit Lake,IA
1532,602,471,Okoboji Brewing Company,Boji Blue Pale Ale,American Pale Ale (APA),16,0.05,45,Spirit Lake,IA
1533,601,471,Okoboji Brewing Company,Winter Games Select #32 Stout,American Stout,16,0.057,26,Spirit Lake,IA
1534,600,471,Okoboji Brewing Company,Boji Beach Golden Rye Ale,Rye Beer,16,0.05,23,Spirit Lake,IA
1535,1828,301,Old Forge Brewing Company,Hopsmith Pale Lager,American Pale Lager,16,0.06,,Danville,PA
1536,1487,301,Old Forge Brewing Company,Falling Down Brown Ale,American Brown Ale,16,0.065,65,Danville,PA
1537,1486,301,Old Forge Brewing Company,Resolution Rye Stout,American Stout,16,0.068,,Danville,PA
1538,1485,301,Old Forge Brewing Company,Plowshare Porter,American Porter,16,0.055,,Danville,PA
1539,1394,301,Old Forge Brewing Company,Old Forge Pumpkin Ale,Pumpkin Ale,16,0.046,20,Danville,PA
1540,1381,301,Old Forge Brewing Company,Endless Sun Ale,American Pale Wheat Ale,16,0.045,,Danville,PA
1541,900,301,Old Forge Brewing Company,Celestial Blonde Ale,American Blonde Ale,16,0.065,,Danville,PA
1542,891,301,Old Forge Brewing Company,Overbite IPA,American IPA,16,0.075,,Danville,PA
1543,509,301,Old Forge Brewing Company,T-Rail Pale Ale,American Pale Ale (APA),16,0.055,,Danville,PA
1544,508,301,Old Forge Brewing Company,Endless Summer Ale (2011),American Pale Wheat Ale,16,0.048,,Danville,PA
1545,1530,390,Orlison Brewing Company,Clem's Gold,American Pale Lager,16,0.053,,Airway Heights,WA
1546,1529,390,Orlison Brewing Company,Lizzy's Red,American Amber / Red Lager,16,0.055,,Airway Heights,WA
1547,1528,390,Orlison Brewing Company,Orlison India Pale Lager,American Pale Lager,16,0.067,,Airway Heights,WA
1548,1527,390,Orlison Brewing Company,Br¨¹nette,Euro Dark Lager,16,0.042,,Airway Heights,WA
1549,1526,390,Orlison Brewing Company,Havan¨¹ther,Light Lager,16,0.041,,Airway Heights,WA
1550,2113,216,Orpheus Brewing,Lyric Ale,Saison / Farmhouse Ale,12,0.065,,Atlanta,GA
1551,2112,216,Orpheus Brewing,Atalanta,Saison / Farmhouse Ale,12,0.053,,Atlanta,GA
1552,2302,166,Oskar Blues Brewery,Pinner Throwback IPA,American IPA,12,0.049,35,Longmont,CO
1553,1883,166,Oskar Blues Brewery,Centennial State Pale Ale,American Pale Ale (APA),19.2,0.052,,Longmont,CO
1554,1859,166,Oskar Blues Brewery,Old Chub NITRO,Scotch Ale / Wee Heavy,16,0.08,,Longmont,CO
1555,1796,Oskar Blues Brewery,Longmont,The CROWLER??,32,,,166,CO,
1556,1790,166,Oskar Blues Brewery,CAN'D AID Foundation,,12,,,Longmont,CO
1557,1752,166,Oskar Blues Brewery,Icey.P.A.,American IPA,16,,,Longmont,CO
1558,1751,166,Oskar Blues Brewery,One Nut Brown,English Brown Ale,12,0.05,,Longmont,CO
1559,1750,166,Oskar Blues Brewery,Birth IPA,American IPA,12,,,Longmont,CO
1560,1444,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Longmont,CO
1561,1252,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Longmont,CO
1562,1167,166,Oskar Blues Brewery,Mama's Little Yella Pils,Czech Pilsener,19.2,0.053,35,Longmont,CO
1563,993,166,Oskar Blues Brewery,oSKAr the G'Rauch,American IPA,19.2,0.085,,Longmont,CO
1564,992,166,Oskar Blues Brewery,oSKAr the G'Rauch,American IPA,16,0.085,,Longmont,CO
1565,955,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),19.2,0.065,65,Longmont,CO
1566,933,166,Oskar Blues Brewery,The Deuce,American Brown Ale,16,0.07,,Longmont,CO
1567,892,166,Oskar Blues Brewery,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),12,0.065,65,Longmont,CO
1568,828,166,Oskar Blues Brewery,Dale's Pale Ale (2012),American Pale Ale (APA),12,0.065,65,Longmont,CO
1569,806,166,Oskar Blues Brewery,Gordon Imperial Red (2010),American Double / Imperial IPA,12,0.087,85,Longmont,CO
1570,755,166,Oskar Blues Brewery,Dale's Pale Ale (2011),American Pale Ale (APA),12,0.065,65,Longmont,CO
1571,754,166,Oskar Blues Brewery,Dale's Pale Ale (2010),American Pale Ale (APA),12,0.065,65,Longmont,CO
1572,726,166,Oskar Blues Brewery,G'KNIGHT (16 oz.),American Double / Imperial IPA,16,0.087,85,Longmont,CO
1573,720,166,Oskar Blues Brewery,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,16,0.09,,Longmont,CO
1574,661,166,Oskar Blues Brewery,Chaka,Belgian Strong Pale Ale,16,0.08,,Longmont,CO
1575,585,166,Oskar Blues Brewery,HGH (Home Grown Hops): Part Duh,American Strong Ale,12,0.08,70,Longmont,CO
1576,565,166,Oskar Blues Brewery,Deviant Dale's IPA,American Double / Imperial IPA,16,0.08,,Longmont,CO
1577,391,166,Oskar Blues Brewery,One Hit Wonder,American Double / Imperial IPA,12,0.09,60,Longmont,CO
1578,388,166,Oskar Blues Brewery,G'KNIGHT (12 oz.),American Double / Imperial IPA,12,0.087,85,Longmont,CO
1579,8,166,Oskar Blues Brewery,Ten Fidy Imperial Stout,Russian Imperial Stout,12,0.099,98,Longmont,CO
1580,7,166,Oskar Blues Brewery,Mama's Little Yella Pils,Czech Pilsener,12,0.053,35,Longmont,CO
1581,6,166,Oskar Blues Brewery,GUBNA Imperial IPA,American Double / Imperial IPA,12,0.099,100,Longmont,CO
1582,5,166,Oskar Blues Brewery,Old Chub,Scottish Ale,12,0.08,35,Longmont,CO
1583,4,166,Oskar Blues Brewery,Gordon Ale (2009),American Double / Imperial IPA,12,0.087,85,Longmont,CO
1584,1,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Longmont,CO
1585,805,503,Oskar Blues Brewery,Gordon (2005),American Double / Imperial IPA,12,0.092,85,Lyons,CO
1586,804,503,Oskar Blues Brewery,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12,0.095,98,Lyons,CO
1587,803,503,Oskar Blues Brewery,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12,0.099,98,Lyons,CO
1588,787,503,Oskar Blues Brewery,Old Chub (2008),Scottish Ale,12,0.08,35,Lyons,CO
1589,786,503,Oskar Blues Brewery,Old Chub (2004),Scottish Ale,12,0.08,35,Lyons,CO
1590,785,503,Oskar Blues Brewery,Old Chub (2003),Scottish Ale,12,0.08,35,Lyons,CO
1591,745,503,Oskar Blues Brewery,Dale's Pale Ale (2008),American Pale Ale (APA),12,0.065,65,Lyons,CO
1592,744,503,Oskar Blues Brewery,Dale's Pale Ale (2006),American Pale Ale (APA),12,0.065,65,Lyons,CO
1593,743,503,Oskar Blues Brewery,Dale's Pale Ale (2004),American Pale Ale (APA),12,0.065,65,Lyons,CO
1594,742,503,Oskar Blues Brewery,Dale's Pale Ale (2003),American Pale Ale (APA),12,0.065,65,Lyons,CO
1595,741,503,Oskar Blues Brewery,Dale's Pale Ale (2002),American Pale Ale (APA),12,0.065,65,Lyons,CO
1596,734,503,Oskar Blues Brewery,Leroy (2005),American Brown Ale,12,0.052,,Lyons,CO
1597,733,503,Oskar Blues Brewery,Gordon Beer (2006),American Double / Imperial IPA,12,0.087,60,Lyons,CO
1598,1533,389,Oskar Blues Brewery (North Carol...,G'KNIGHT,American Double / Imperial IPA,12,0.087,85,Brevard,NC
1599,1532,389,Oskar Blues Brewery (North Carol...,Ten Fidy,Russian Imperial Stout,12,0.099,98,Brevard,NC
1600,1328,389,Oskar Blues Brewery (North Carol...,Deviant Dale's IPA,American Double / Imperial IPA,16,0.08,85,Brevard,NC
1601,1175,389,Oskar Blues Brewery (North Carol...,Old Chub,Scottish Ale,12,0.08,35,Brevard,NC
1602,1166,389,Oskar Blues Brewery (North Carol...,Dale's Pale Ale,American Pale Ale (APA),19.2,0.065,65,Brevard,NC
1603,1065,389,Oskar Blues Brewery (North Carol...,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Brevard,NC
1604,1908,275,Otter Creek Brewing,Fresh Slice White IPA,American White IPA,12,0.055,45,Middlebury,VT
1605,1946,261,Otter Creek Brewing,Overgrown American Pale Ale,American Pale Ale (APA),12,0.055,55,Waterbury,VT
1606,1961,259,Ozark Beer Company,Ozark American Pale Ale,American Pale Ale (APA),12,0.04,39,Rogers,AR
1607,1684,341,Palisade Brewing Company,Hula Hoppie Session IPA,American IPA,12,0.048,,Palisade,CO
1608,927,341,Palisade Brewing Company,Dirty Hippie Dark Wheat,American Dark Wheat Ale,12,0.053,,Palisade,CO
1609,1268,441,Pateros Creek Brewing Company,Rustic Red,Irish Red Ale,16,0.052,23,Fort Collins,CO
1610,697,441,Pateros Creek Brewing Company,Stimulator Pale Ale,American Pale Ale (APA),16,0.053,48,Fort Collins,CO
1611,696,441,Pateros Creek Brewing Company,Old Town Ale,K?lsch,16,0.045,22,Fort Collins,CO
1612,695,441,Pateros Creek Brewing Company,Car 21,English Bitter,16,0.044,28,Fort Collins,CO
1613,694,441,Pateros Creek Brewing Company,Cache La Porter,American Porter,16,0.05,24,Fort Collins,CO
1614,1805,307,Payette Brewing Company,Rodeo Rye Pale Ale,American Pale Ale (APA),12,0.042,35,Garden City,ID
1615,1048,307,Payette Brewing Company,Outlaw IPA,American IPA,12,0.062,65,Garden City,ID
1616,1043,307,Payette Brewing Company,North Fork Lager,American Pale Lager,12,0.044,,Garden City,ID
1617,890,307,Payette Brewing Company,Payette Pale Ale,American Pale Ale (APA),12,0.048,35,Garden City,ID
1618,775,307,Payette Brewing Company,Mutton Buster,American Brown Ale,12,0.055,25,Garden City,ID
1619,1087,468,Peace Tree Brewing Company,Side Kick K?lsch,K?lsch,12,0.05,,Knoxville,IA
1620,1931,266,Peak Organic Brewing Company,Fresh Cut Pilsner,American Pilsner,12,0.046,,Portland,ME
1621,1930,266,Peak Organic Brewing Company,Summer Session Ale,American Pale Wheat Ale,12,0.05,61,Portland,ME
1622,2238,187,Pedernales Brewing Company,Lobo Lito,Light Lager,12,0.04,12,Fredericksburg,TX
1623,2144,187,Pedernales Brewing Company,Robert Earl Keen Honey Pils,American Pilsner,12,0.05,17,Fredericksburg,TX
1624,2175,205,People's Brewing Company,Mound Builder IPA,American IPA,12,0.065,77,Lafayette,IN
1625,2168,205,People's Brewing Company,Amazon Princess IPA,American IPA,12,0.062,62,Lafayette,IN
1626,1956,205,People's Brewing Company,Farmer's Daughter Wheat,American Pale Wheat Ale,12,0.042,,Lafayette,IN
1627,1794,205,People's Brewing Company,People's Pilsner,German Pilsener,12,0.045,,Lafayette,IN
1628,2633,13,Perrin Brewing Company,Hotbox Brown,American Brown Ale,12,0.055,10,Comstock Park,MI
1629,2632,13,Perrin Brewing Company,Gold,American Blonde Ale,12,0.048,15,Comstock Park,MI
1630,2631,13,Perrin Brewing Company,Black,American Black Ale,12,0.058,,Comstock Park,MI
1631,2630,13,Perrin Brewing Company,98 Problems (Cuz A Hop Ain't One),American IPA,12,0.065,65,Comstock Park,MI
1632,2629,13,Perrin Brewing Company,Veteran¡¯s Pale Ale (VPA),American Pale Ale (APA),12,0.05,40,Comstock Park,MI
1633,2628,13,Perrin Brewing Company,Grapefruit IPA,American IPA,12,0.05,35,Comstock Park,MI
1634,1062,470,Pete's Brewing Company,Pete's ESP Lager (1998),American Pale Lager,12,0.051,,San Antonio,TX
1635,1061,470,Pete's Brewing Company,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,12,0.047,,San Antonio,TX
1636,1060,470,Pete's Brewing Company,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,12,0.049,,San Antonio,TX
1637,1056,470,Pete's Brewing Company,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),12,,,San Antonio,TX
1638,1055,470,Pete's Brewing Company,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,12,0.047,,San Antonio,TX
1639,1054,470,Pete's Brewing Company,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12,0.047,,San Antonio,TX
1640,1053,470,Pete's Brewing Company,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,12,0.047,,San Antonio,TX
1641,2635,11,Petoskey Brewing,Sparkle,American Pale Lager,16,0.041,12,Petoskey,MI
1642,1404,11,Petoskey Brewing,North 45 Amber Ale,American Amber / Red Ale,16,0.059,25,Petoskey,MI
1643,1403,11,Petoskey Brewing,Horny Monk,Dubbel,16,0.069,20,Petoskey,MI
1644,1402,11,Petoskey Brewing,Mind's Eye PA,American IPA,16,0.067,74,Petoskey,MI
1645,2312,157,Phoenix Ale Brewery,Camelback,American IPA,12,0.061,60,Phoenix,AZ
1646,1636,355,Pikes Peak Brewing Company,Local 5 Pale Ale,American Pale Ale (APA),16,0.056,,Monument,CO
1647,1518,355,Pikes Peak Brewing Company,Devils Head Red Ale,American Amber / Red Ale,16,0.073,,Monument,CO
1648,1384,355,Pikes Peak Brewing Company,Elephant Rock IPA,American IPA,12,0.07,75,Monument,CO
1649,1797,310,Pine Street Brewery,Black Bay Milk Stout,Milk / Sweet Stout,12,0.05,,San Francisco,CA
1650,1437,310,Pine Street Brewery,Atom Splitter Pale Ale,American Pale Ale (APA),12,0.05,,San Francisco,CA
1651,1791,314,Piney River Brewing Company,Hot Date Ale,Chile Beer,16,0.06,20,Bucryus,MO
1652,1540,314,Piney River Brewing Company,Masked Bandit IPA,American Black Ale,16,0.07,,Bucryus,MO
1653,1491,314,Piney River Brewing Company,Sweet Potato Ale,Fruit / Vegetable Beer,16,0.06,24,Bucryus,MO
1654,1335,314,Piney River Brewing Company,Float Trip Ale,American Blonde Ale,16,0.045,18,Bucryus,MO
1655,847,314,Piney River Brewing Company,Old Tom Porter,American Porter,16,0.055,25,Bucryus,MO
1656,846,314,Piney River Brewing Company,Black Walnut Wheat,American Dark Wheat Ale,16,0.045,18,Bucryus,MO
1657,521,314,Piney River Brewing Company,McKinney Eddy Amber Ale,American Amber / Red Ale,16,0.055,20,Bucryus,MO
1658,479,314,Piney River Brewing Company,Missouri Mule India Pale Ale,American IPA,16,0.07,70,Bucryus,MO
1659,2559,52,Pipeworks Brewing Company,Blood of the Unicorn,American Amber / Red Ale,16,0.065,,Chicago,IL
1660,1760,324,Pisgah Brewing Company,GreyBeard??IPA,American IPA,12,0.069,51,Black Mountain,NC
1661,1759,324,Pisgah Brewing Company,Pisgah Pale Ale,American Pale Ale (APA),12,0.057,31,Black Mountain,NC
1662,1589,370,Pizza Port Brewing Company,PONTO S.I.P.A.,American IPA,16,0.045,,Carlsbad,CA
1663,1457,370,Pizza Port Brewing Company,Chronic Ale,American Amber / Red Ale,16,0.049,,Carlsbad,CA
1664,1191,370,Pizza Port Brewing Company,Swami's India Pale Ale,American IPA,16,0.068,,Carlsbad,CA
1665,2336,147,Platform Beer Company,New Cleveland Palesner,American Pilsner,12,0.05,,Cleveland,OH
1666,2553,55,Pollyanna Brewing Company,Mazzie,American Pale Ale (APA),12,0.054,45,Lemont,IL
1667,1909,274,Portside Brewery,Big Chuck Barleywine,American Barleywine,12,0.099,,Cleveland,OH
1668,335,548,Prescott Brewing Company,Ponderosa IPA,American IPA,12,,,Prescott,AZ
1669,64,548,Prescott Brewing Company,Liquid Amber Ale,American Amber / Red Ale,12,,,Prescott,AZ
1670,2360,135,Pug Ryan's Brewery,Morning Wood Wheat (Current),American Pale Wheat Ale,12,0.059,14,Dillon,CO
1671,1463,135,Pug Ryan's Brewery,Hideout Helles,Munich Helles Lager,12,0.069,17,Dillon,CO
1672,1462,135,Pug Ryan's Brewery,Dead Eye Dunkel,Munich Dunkel Lager,12,0.06,15,Dillon,CO
1673,1461,135,Pug Ryan's Brewery,Peacemaker Pilsner,Czech Pilsener,12,0.058,21,Dillon,CO
1674,711,135,Pug Ryan's Brewery,Over the Rail Pale Ale,American Pale Ale (APA),12,0.057,68,Dillon,CO
1675,188,135,Pug Ryan's Brewery,Pallavicini Pilsner (2009),Czech Pilsener,12,0.058,21,Dillon,CO
1676,130,135,Pug Ryan's Brewery,Morning Wood Wheat (Current),American Pale Wheat Ale,12,0.059,14,Dillon,CO
1677,399,544,Pyramid Breweries,Pyramid Hefeweizen (2011),Hefeweizen,12,0.052,18,Seattle,WA
1678,82,544,Pyramid Breweries,Haywire Hefeweizen (2010),Hefeweizen,16,0.052,18,Seattle,WA
1679,2031,246,Quest Brewing Company,Golden Fleece,Belgian Pale Ale,12,0.045,35,Greenville,SC
1680,2030,246,Quest Brewing Company,Smoking Mirror,American Porter,12,0.055,30,Greenville,SC
1681,2269,176,Rahr & Sons Brewing Company,Rahr's Blonde,Munich Helles Lager,12,0.046,,Fort Worth,TX
