id,brewery_id,beer_name,style,ounces,abv,ibu,brewery_name,city,state
2345,143,Gansett Light,Light Lager,16,0.037,10,Narragansett Brewing Company,Providence,RI
2224,143,Bohemian Pils,American Pilsner,16,0.052,30,Narragansett Brewing Company,Providence,RI
1775,143,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16,0.053,30,Narragansett Brewing Company,Providence,RI
1291,143,Narragansett Bohemian Pilsner,German Pilsener,16,0.086,35,Narragansett Brewing Company,Providence,RI
1093,143,Narragansett Summer Ale,American Pale Wheat Ale,12,0.042,24,Narragansett Brewing Company,Providence,RI
580,143,Narragansett Cream Ale,Cream Ale,16,0.05,22,Narragansett Brewing Company,Providence,RI
403,143,Narragansett Summer Ale,American Pale Wheat Ale,16,0.042,24,Narragansett Brewing Company,Providence,RI
316,143,Narragansett Porter,American Porter,16,0.07,22,Narragansett Brewing Company,Providence,RI
315,143,Narragansett Bock,Bock,16,0.065,32,Narragansett Brewing Company,Providence,RI
314,143,Narragansett Fest Lager,Märzen / Oktoberfest,16,0.055,15,Narragansett Brewing Company,Providence,RI
1537,387,Undun Blonde Ale,American Blonde Ale,16,0.053,,Natian Brewery,Portland,OR
1536,387,CuDa Cascadian Dark Ale,American Black Ale,16,0.074,,Natian Brewery,Portland,OR
1265,387,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16,0.085,86,Natian Brewery,Portland,OR
747,387,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16,0.085,86,Natian Brewery,Portland,OR
746,387,CuDa Cascadian Dark Ale (2012),American Black Ale,16,0.074,,Natian Brewery,Portland,OR
654,387,Undun Blonde Ale (2012),American Blonde Ale,16,0.053,,Natian Brewery,Portland,OR
1705,337,Wick For Brains,Pumpkin Ale,12,0.061,11,Nebraska Brewing Company,Papillion,NE
1148,337,Nebraska India Pale Ale,American IPA,12,0.065,65,Nebraska Brewing Company,Papillion,NE
1147,337,EOS Hefeweizen,Hefeweizen,12,0.048,10,Nebraska Brewing Company,Papillion,NE
1146,337,Brunette Nut Brown Ale,English Brown Ale,12,0.048,15,Nebraska Brewing Company,Papillion,NE
1145,337,Cardinal Pale Ale,American Pale Ale (APA),12,0.057,29,Nebraska Brewing Company,Papillion,NE
1758,325,County Line IPA,American IPA,12,0.066,,Neshaminy Creek Brewing Company,Croydon,PA
1757,325,Trauger Pilsner,German Pilsener,12,0.048,,Neshaminy Creek Brewing Company,Croydon,PA
2475,82,Slow Ride,American IPA,12,0.045,40,New Belgium Brewing Company,Fort Collins,CO
2230,82,Ranger IPA,American IPA,12,0.065,70,New Belgium Brewing Company,Fort Collins,CO
1987,82,Shift,American Pale Lager,12,0.05,29,New Belgium Brewing Company,Fort Collins,CO
1978,82,1554 Black Lager,Euro Dark Lager,12,0.056,21,New Belgium Brewing Company,Fort Collins,CO
1975,82,Blue Paddle,Czech Pilsener,12,0.048,,New Belgium Brewing Company,Fort Collins,CO
1737,82,California Route,American Amber / Red Lager,12,0.055,,New Belgium Brewing Company,Fort Collins,CO
1707,82,Snapshot,American Pale Wheat Ale,16,0.052,,New Belgium Brewing Company,Fort Collins,CO
1690,82,Sunshine Wheat Beer,American Pale Wheat Ale,12,0.048,,New Belgium Brewing Company,Fort Collins,CO
1586,82,Fat Tire Amber Ale,American Amber / Red Ale,12,0.052,18,New Belgium Brewing Company,Fort Collins,CO
952,82,Shift (1),American Pale Lager,12,0.05,29,New Belgium Brewing Company,Fort Collins,CO
748,82,Fat Tire Amber Ale (2011),American Amber / Red Ale,12,0.052,18,New Belgium Brewing Company,Fort Collins,CO
578,82,Shift,American Pale Lager,16,0.05,29,New Belgium Brewing Company,Fort Collins,CO
564,82,Ranger IPA,American IPA,16,0.065,70,New Belgium Brewing Company,Fort Collins,CO
563,82,Fat Tire Amber Ale,American Amber / Red Ale,16,0.052,18,New Belgium Brewing Company,Fort Collins,CO
115,82,Ranger IPA (Current),American IPA,12,0.065,70,New Belgium Brewing Company,Fort Collins,CO
72,82,Sunshine Wheat Beer (2009),American Pale Wheat Ale,12,0.048,,New Belgium Brewing Company,Fort Collins,CO
71,82,Fat Tire Amber Ale (2008),American Amber / Red Ale,12,0.052,18,New Belgium Brewing Company,Fort Collins,CO
1417,410,Weiss Trash Culture,Berliner Weissbier,12,0.034,6,New England Brewing Company,Woodbridge,CT
885,410,Sea Hag IPA,American IPA,12,0.062,,New England Brewing Company,Woodbridge,CT
884,410,Elm City Pilsner,American Pilsner,12,0.05,,New England Brewing Company,Woodbridge,CT
757,410,Atlantic Amber Ale (2004),American Amber / Red Ale,12,0.05,,New England Brewing Company,Woodbridge,CT
568,410,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,12,0.09,,New England Brewing Company,Woodbridge,CT
320,410,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12,0.088,85,New England Brewing Company,Woodbridge,CT
43,410,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16,0.09,,New England Brewing Company,Woodbridge,CT
42,410,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,16,0.088,85,New England Brewing Company,Woodbridge,CT
41,410,Elm City Lager (2007),American Pilsner,12,0.05,,New England Brewing Company,Woodbridge,CT
40,410,Atlantic Amber Ale (2007),American Amber / Red Ale,12,0.05,,New England Brewing Company,Woodbridge,CT
39,410,Sea Hag IPA (Current),American IPA,12,0.062,,New England Brewing Company,Woodbridge,CT
2272,174,Rebirth Pale Ale,American Pale Ale (APA),12,0.05,,New Orleans Lager & Ale Brewing ...,New Orleans,LA
1582,174,Irish Channel Stout,American Stout,16,0.068,,New Orleans Lager & Ale Brewing ...,New Orleans,LA
1114,174,MechaHopzilla,American Double / Imperial IPA,16,0.088,,New Orleans Lager & Ale Brewing ...,New Orleans,LA
486,174,Hopitoulas IPA,American IPA,16,0.065,,New Orleans Lager & Ale Brewing ...,New Orleans,LA
485,174,NOLA Brown Ale,English Dark Mild Ale,12,0.039,,New Orleans Lager & Ale Brewing ...,New Orleans,LA
484,174,NOLA Blonde Ale,American Blonde Ale,12,0.049,,New Orleans Lager & Ale Brewing ...,New Orleans,LA
2043,241,Skylight,Dunkelweizen,12,0.056,20,New Republic Brewing Company,College Station,TX
2042,241,Kadigan,American Blonde Ale,12,0.056,30,New Republic Brewing Company,College Station,TX
2041,241,Dammit Jim!,American Amber / Red Ale,12,0.052,50,New Republic Brewing Company,College Station,TX
646,518,Nut Brown Ale,English Brown Ale,12,0.054,,New South Brewing Company,Myrtle Beach,SC
165,518,White Ale,Witbier,12,0.046,,New South Brewing Company,Myrtle Beach,SC
2050,238,Cream Ale,Cream Ale,12,0.042,35,Newburgh Brewing Company,Newburgh,NY
915,495,Green Head IPA,American IPA,12,0.072,,Newburyport Brewing Company,Newburyport,MA
914,495,Plum Island Belgian White,Witbier,12,0.054,,Newburyport Brewing Company,Newburyport,MA
913,495,Newburyport Pale Ale,American Pale Ale (APA),12,0.055,,Newburyport Brewing Company,Newburyport,MA
1811,305,Marblehead,American Amber / Red Ale,16,0.055,,Night Shift Brewing,Everett,MA
1622,359,Jam Session,American Pale Ale (APA),16,0.051,31,NoDa Brewing Company,Charlotte,NC
1621,359,Hop Drop 'N Roll IPA,American IPA,16,0.072,80,NoDa Brewing Company,Charlotte,NC
1307,431,Paleo IPA,English India Pale Ale (IPA),12,0.06,,North Country Brewing Company,Slippery Rock,PA
1306,431,Buck Snort Stout,American Stout,12,0.061,,North Country Brewing Company,Slippery Rock,PA
1305,431,Station 33 Firehouse Red,Irish Red Ale,12,0.055,,North Country Brewing Company,Slippery Rock,PA
1304,431,Slimy Pebble Pils,German Pilsener,12,0.045,,North Country Brewing Company,Slippery Rock,PA
2692,0,Get Together,American IPA,16,0.045,50,NorthGate Brewing,Minneapolis,MN
2691,0,Maggie's Leap,Milk / Sweet Stout,16,0.049,26,NorthGate Brewing,Minneapolis,MN
2690,0,Wall's End,English Brown Ale,16,0.048,19,NorthGate Brewing,Minneapolis,MN
2689,0,Pumpion,Pumpkin Ale,16,0.06,38,NorthGate Brewing,Minneapolis,MN
2688,0,Stronghold,American Porter,16,0.06,25,NorthGate Brewing,Minneapolis,MN
2687,0,Parapet ESB,Extra Special / Strong Bitter (ESB),16,0.056,47,NorthGate Brewing,Minneapolis,MN
1854,293,Blue Boots IPA,American IPA,16,0.069,,Northampton Brewery,Northamtpon,MA
1227,450,Hoppy Bitch IPA,American IPA,16,0.063,,Northwest Brewing Company,Pacific,WA
1226,450,Three Skulls Ale Pale Ale,American Pale Ale (APA),16,0.063,42,Northwest Brewing Company,Pacific,WA
541,529,Walter's Premium Pilsener Beer,German Pilsener,12,0.045,,Northwoods Brewpub,Eau Claire,WI
109,529,Floppin' Crappie,American Pale Wheat Ale,12,0.045,,Northwoods Brewpub,Eau Claire,WI
1917,271,Left of the Dial IPA,American IPA,12,0.043,,Notch Brewing Company,Ipswich,MA
1190,271,Notch Session Pils,Czech Pilsener,12,0.04,,Notch Brewing Company,Ipswich,MA
1264,442,O'Fallon Pumpkin Beer,Pumpkin Ale,12,0.055,,O'Fallon Brewery,O'Fallon,MO
1258,442,5 Day IPA,American IPA,12,0.061,66,O'Fallon Brewery,O'Fallon,MO
128,442,O'Fallon Wheach,Fruit / Vegetable Beer,12,0.051,7,O'Fallon Brewery,O'Fallon,MO
2331,150,Watershed IPA,American IPA,12,0.067,70,Oakshire Brewing,Eugene,OR
1669,150,Oakshire Amber Ale,American Amber / Red Ale,12,0.054,24,Oakshire Brewing,Eugene,OR
1668,150,Overcast Espresso Stout,American Stout,12,0.058,27,Oakshire Brewing,Eugene,OR
999,150,Watershed IPA (2013),American IPA,12,0.067,70,Oakshire Brewing,Eugene,OR
2247,184,Lake Monster,Baltic Porter,16,0.082,25,Oasis Texas Brewing Company,Austin,TX
2071,184,London Homesick Ale,English Bitter,12,0.049,27,Oasis Texas Brewing Company,Austin,TX
2070,184,Luchesa Lager,Keller Bier / Zwickel Bier,12,0.048,35,Oasis Texas Brewing Company,Austin,TX
2069,184,Slow Ride,American Pale Ale (APA),12,0.048,35,Oasis Texas Brewing Company,Austin,TX
2192,200,Occidental Hefeweizen,American Pale Wheat Ale,16,0.047,,Occidental Brewing Company,Portland,OR
1130,200,Occidental Dunkel,Dunkelweizen,16,0.051,,Occidental Brewing Company,Portland,OR
1129,200,Occidental Altbier,Altbier,16,0.05,,Occidental Brewing Company,Portland,OR
1081,200,Occidental Kölsch,Kölsch,16,0.045,,Occidental Brewing Company,Portland,OR
2335,148,Perpetual Darkness,Belgian Strong Dark Ale,12,0.092,72,Odyssey Beerwerks,Arvada,CO
2334,148,Clan Warrior,Scotch Ale / Wee Heavy,12,0.087,29,Odyssey Beerwerks,Arvada,CO
2333,148,Psycho Penguin Vanilla Porter,American Porter,12,0.054,36,Odyssey Beerwerks,Arvada,CO
1721,148,Heliocentric Hefeweizen,Hefeweizen,12,0.047,,Odyssey Beerwerks,Arvada,CO
1720,148,Ghose Drifter Pale Ale,American Pale Ale (APA),12,0.051,,Odyssey Beerwerks,Arvada,CO
1431,148,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12,0.051,,Odyssey Beerwerks,Arvada,CO
1430,148,Helios Hefeweizen (2013),Hefeweizen,12,0.047,,Odyssey Beerwerks,Arvada,CO
1059,471,The Hole in Hadrian's Wall,Scottish Ale,16,0.095,19,Okoboji Brewing Company,Spirit Lake,IA
1058,471,33 Select Brown Ale,American Brown Ale,16,0.065,26,Okoboji Brewing Company,Spirit Lake,IA
603,471,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16,0.06,29,Okoboji Brewing Company,Spirit Lake,IA
602,471,Boji Blue Pale Ale,American Pale Ale (APA),16,0.05,45,Okoboji Brewing Company,Spirit Lake,IA
601,471,Winter Games Select #32 Stout,American Stout,16,0.057,26,Okoboji Brewing Company,Spirit Lake,IA
600,471,Boji Beach Golden Rye Ale,Rye Beer,16,0.05,23,Okoboji Brewing Company,Spirit Lake,IA
1828,301,Hopsmith Pale Lager,American Pale Lager,16,0.06,,Old Forge Brewing Company,Danville,PA
1487,301,Falling Down Brown Ale,American Brown Ale,16,0.065,65,Old Forge Brewing Company,Danville,PA
1486,301,Resolution Rye Stout,American Stout,16,0.068,,Old Forge Brewing Company,Danville,PA
1485,301,Plowshare Porter,American Porter,16,0.055,,Old Forge Brewing Company,Danville,PA
1394,301,Old Forge Pumpkin Ale,Pumpkin Ale,16,0.046,20,Old Forge Brewing Company,Danville,PA
1381,301,Endless Sun Ale,American Pale Wheat Ale,16,0.045,,Old Forge Brewing Company,Danville,PA
900,301,Celestial Blonde Ale,American Blonde Ale,16,0.065,,Old Forge Brewing Company,Danville,PA
891,301,Overbite IPA,American IPA,16,0.075,,Old Forge Brewing Company,Danville,PA
509,301,T-Rail Pale Ale,American Pale Ale (APA),16,0.055,,Old Forge Brewing Company,Danville,PA
508,301,Endless Summer Ale (2011),American Pale Wheat Ale,16,0.048,,Old Forge Brewing Company,Danville,PA
1530,390,Clem's Gold,American Pale Lager,16,0.053,,Orlison Brewing Company,Airway Heights,WA
1529,390,Lizzy's Red,American Amber / Red Lager,16,0.055,,Orlison Brewing Company,Airway Heights,WA
1528,390,Orlison India Pale Lager,American Pale Lager,16,0.067,,Orlison Brewing Company,Airway Heights,WA
1527,390,Brünette,Euro Dark Lager,16,0.042,,Orlison Brewing Company,Airway Heights,WA
1526,390,Havanüther,Light Lager,16,0.041,,Orlison Brewing Company,Airway Heights,WA
2113,216,Lyric Ale,Saison / Farmhouse Ale,12,0.065,,Orpheus Brewing,Atlanta,GA
2112,216,Atalanta,Saison / Farmhouse Ale,12,0.053,,Orpheus Brewing,Atlanta,GA
2302,166,Pinner Throwback IPA,American IPA,12,0.049,35,Oskar Blues Brewery,Longmont,CO
1883,166,Centennial State Pale Ale,American Pale Ale (APA),19.2,0.052,,Oskar Blues Brewery,Longmont,CO
1859,166,Old Chub NITRO,Scotch Ale / Wee Heavy,16,0.08,,Oskar Blues Brewery,Longmont,CO
1796,Oskar Blues Brewery,The CROWLER�?,32,,,166,Longmont,CO,
1790,166,CAN'D AID Foundation,,12,,,Oskar Blues Brewery,Longmont,CO
1752,166,Icey.P.A.,American IPA,16,,,Oskar Blues Brewery,Longmont,CO
1751,166,One Nut Brown,English Brown Ale,12,0.05,,Oskar Blues Brewery,Longmont,CO
1750,166,Birth IPA,American IPA,12,,,Oskar Blues Brewery,Longmont,CO
1444,166,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Longmont,CO
1252,166,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Longmont,CO
1167,166,Mama's Little Yella Pils,Czech Pilsener,19.2,0.053,35,Oskar Blues Brewery,Longmont,CO
993,166,oSKAr the G'Rauch,American IPA,19.2,0.085,,Oskar Blues Brewery,Longmont,CO
992,166,oSKAr the G'Rauch,American IPA,16,0.085,,Oskar Blues Brewery,Longmont,CO
955,166,Dale's Pale Ale,American Pale Ale (APA),19.2,0.065,65,Oskar Blues Brewery,Longmont,CO
933,166,The Deuce,American Brown Ale,16,0.07,,Oskar Blues Brewery,Longmont,CO
892,166,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Longmont,CO
828,166,Dale's Pale Ale (2012),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Longmont,CO
806,166,Gordon Imperial Red (2010),American Double / Imperial IPA,12,0.087,85,Oskar Blues Brewery,Longmont,CO
755,166,Dale's Pale Ale (2011),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Longmont,CO
754,166,Dale's Pale Ale (2010),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Longmont,CO
726,166,G'KNIGHT (16 oz.),American Double / Imperial IPA,16,0.087,85,Oskar Blues Brewery,Longmont,CO
720,166,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,16,0.09,,Oskar Blues Brewery,Longmont,CO
661,166,Chaka,Belgian Strong Pale Ale,16,0.08,,Oskar Blues Brewery,Longmont,CO
585,166,HGH (Home Grown Hops): Part Duh,American Strong Ale,12,0.08,70,Oskar Blues Brewery,Longmont,CO
565,166,Deviant Dale's IPA,American Double / Imperial IPA,16,0.08,,Oskar Blues Brewery,Longmont,CO
391,166,One Hit Wonder,American Double / Imperial IPA,12,0.09,60,Oskar Blues Brewery,Longmont,CO
388,166,G'KNIGHT (12 oz.),American Double / Imperial IPA,12,0.087,85,Oskar Blues Brewery,Longmont,CO
8,166,Ten Fidy Imperial Stout,Russian Imperial Stout,12,0.099,98,Oskar Blues Brewery,Longmont,CO
7,166,Mama's Little Yella Pils,Czech Pilsener,12,0.053,35,Oskar Blues Brewery,Longmont,CO
6,166,GUBNA Imperial IPA,American Double / Imperial IPA,12,0.099,100,Oskar Blues Brewery,Longmont,CO
5,166,Old Chub,Scottish Ale,12,0.08,35,Oskar Blues Brewery,Longmont,CO
4,166,Gordon Ale (2009),American Double / Imperial IPA,12,0.087,85,Oskar Blues Brewery,Longmont,CO
1,166,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Longmont,CO
805,503,Gordon (2005),American Double / Imperial IPA,12,0.092,85,Oskar Blues Brewery,Lyons,CO
804,503,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12,0.095,98,Oskar Blues Brewery,Lyons,CO
803,503,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12,0.099,98,Oskar Blues Brewery,Lyons,CO
787,503,Old Chub (2008),Scottish Ale,12,0.08,35,Oskar Blues Brewery,Lyons,CO
786,503,Old Chub (2004),Scottish Ale,12,0.08,35,Oskar Blues Brewery,Lyons,CO
785,503,Old Chub (2003),Scottish Ale,12,0.08,35,Oskar Blues Brewery,Lyons,CO
745,503,Dale's Pale Ale (2008),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Lyons,CO
744,503,Dale's Pale Ale (2006),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Lyons,CO
743,503,Dale's Pale Ale (2004),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Lyons,CO
742,503,Dale's Pale Ale (2003),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Lyons,CO
741,503,Dale's Pale Ale (2002),American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery,Lyons,CO
734,503,Leroy (2005),American Brown Ale,12,0.052,,Oskar Blues Brewery,Lyons,CO
733,503,Gordon Beer (2006),American Double / Imperial IPA,12,0.087,60,Oskar Blues Brewery,Lyons,CO
1533,389,G'KNIGHT,American Double / Imperial IPA,12,0.087,85,Oskar Blues Brewery (North Carol...,Brevard,NC
1532,389,Ten Fidy,Russian Imperial Stout,12,0.099,98,Oskar Blues Brewery (North Carol...,Brevard,NC
1328,389,Deviant Dale's IPA,American Double / Imperial IPA,16,0.08,85,Oskar Blues Brewery (North Carol...,Brevard,NC
1175,389,Old Chub,Scottish Ale,12,0.08,35,Oskar Blues Brewery (North Carol...,Brevard,NC
1166,389,Dale's Pale Ale,American Pale Ale (APA),19.2,0.065,65,Oskar Blues Brewery (North Carol...,Brevard,NC
1065,389,Dale's Pale Ale,American Pale Ale (APA),12,0.065,65,Oskar Blues Brewery (North Carol...,Brevard,NC
1908,275,Fresh Slice White IPA,American White IPA,12,0.055,45,Otter Creek Brewing,Middlebury,VT
1946,261,Overgrown American Pale Ale,American Pale Ale (APA),12,0.055,55,Otter Creek Brewing,Waterbury,VT
1961,259,Ozark American Pale Ale,American Pale Ale (APA),12,0.04,39,Ozark Beer Company,Rogers,AR
1684,341,Hula Hoppie Session IPA,American IPA,12,0.048,,Palisade Brewing Company,Palisade,CO
927,341,Dirty Hippie Dark Wheat,American Dark Wheat Ale,12,0.053,,Palisade Brewing Company,Palisade,CO
1268,441,Rustic Red,Irish Red Ale,16,0.052,23,Pateros Creek Brewing Company,Fort Collins,CO
697,441,Stimulator Pale Ale,American Pale Ale (APA),16,0.053,48,Pateros Creek Brewing Company,Fort Collins,CO
696,441,Old Town Ale,Kölsch,16,0.045,22,Pateros Creek Brewing Company,Fort Collins,CO
695,441,Car 21,English Bitter,16,0.044,28,Pateros Creek Brewing Company,Fort Collins,CO
694,441,Cache La Porter,American Porter,16,0.05,24,Pateros Creek Brewing Company,Fort Collins,CO
1805,307,Rodeo Rye Pale Ale,American Pale Ale (APA),12,0.042,35,Payette Brewing Company,Garden City,ID
1048,307,Outlaw IPA,American IPA,12,0.062,65,Payette Brewing Company,Garden City,ID
1043,307,North Fork Lager,American Pale Lager,12,0.044,,Payette Brewing Company,Garden City,ID
890,307,Payette Pale Ale,American Pale Ale (APA),12,0.048,35,Payette Brewing Company,Garden City,ID
775,307,Mutton Buster,American Brown Ale,12,0.055,25,Payette Brewing Company,Garden City,ID
1087,468,Side Kick Kölsch,Kölsch,12,0.05,,Peace Tree Brewing Company,Knoxville,IA
1931,266,Fresh Cut Pilsner,American Pilsner,12,0.046,,Peak Organic Brewing Company,Portland,ME
1930,266,Summer Session Ale,American Pale Wheat Ale,12,0.05,61,Peak Organic Brewing Company,Portland,ME
2238,187,Lobo Lito,Light Lager,12,0.04,12,Pedernales Brewing Company,Fredericksburg,TX
2144,187,Robert Earl Keen Honey Pils,American Pilsner,12,0.05,17,Pedernales Brewing Company,Fredericksburg,TX
2175,205,Mound Builder IPA,American IPA,12,0.065,77,People's Brewing Company,Lafayette,IN
2168,205,Amazon Princess IPA,American IPA,12,0.062,62,People's Brewing Company,Lafayette,IN
1956,205,Farmer's Daughter Wheat,American Pale Wheat Ale,12,0.042,,People's Brewing Company,Lafayette,IN
1794,205,People's Pilsner,German Pilsener,12,0.045,,People's Brewing Company,Lafayette,IN
2633,13,Hotbox Brown,American Brown Ale,12,0.055,10,Perrin Brewing Company,Comstock Park,MI
2632,13,Gold,American Blonde Ale,12,0.048,15,Perrin Brewing Company,Comstock Park,MI
2631,13,Black,American Black Ale,12,0.058,,Perrin Brewing Company,Comstock Park,MI
2630,13,98 Problems (Cuz A Hop Ain't One),American IPA,12,0.065,65,Perrin Brewing Company,Comstock Park,MI
2629,13,Veteran’s Pale Ale (VPA),American Pale Ale (APA),12,0.05,40,Perrin Brewing Company,Comstock Park,MI
2628,13,Grapefruit IPA,American IPA,12,0.05,35,Perrin Brewing Company,Comstock Park,MI
1062,470,Pete's ESP Lager (1998),American Pale Lager,12,0.051,,Pete's Brewing Company,San Antonio,TX
