Attribute,Index,Dirty Value
act_dep_time,649,04:30 pm
act_dep_time,650,10:55 am
act_dep_time,651,02:59 pm
act_dep_time,652,08:18 am
act_dep_time,653,03:04 pm
act_dep_time,654,12:13 pm
act_dep_time,655,12:06 pm
act_dep_time,656,06:09 am
act_dep_time,657,11:45 am
act_dep_time,658,06:17 am
act_dep_time,659,09:01 am
act_dep_time,660,10:19 am
act_dep_time,661,02:04 pm
act_dep_time,662,08:07 am
act_dep_time,663,12:56 pm
act_dep_time,664,12:14 pm
act_dep_time,665,02:43 pm
act_dep_time,666,12:08 pm
act_dep_time,667,05:38 pm
act_dep_time,668,08:36 pm
act_dep_time,669,11:06 am
act_dep_time,670,01:43 pm
act_dep_time,671,03:36 pm
act_dep_time,672,07:22 am
act_dep_time,674,06:56 pm
act_dep_time,676,02:38 pm
act_dep_time,677,09:58 am
act_dep_time,678,06:57 am
act_dep_time,679,07:31 am
act_dep_time,680,05:09 pm
act_dep_time,681,04:46 pm
act_dep_time,682,04:37 pm
act_dep_time,683,08:23 pm
act_dep_time,684,10:37 am
act_dep_time,685,07:31 am
act_dep_time,686,11:02 am
act_dep_time,687,01:48 pm
act_dep_time,688,12:42 pm
act_dep_time,689,02:01 pm
act_dep_time,694,07:23 am
act_dep_time,695,08:52 am
act_dep_time,696,08:37 am
act_dep_time,698,03:17 pm
act_dep_time,699,07:41 am
act_dep_time,702,01:45 pm
act_dep_time,703,11:47 am
act_dep_time,704,08:40 pm
act_dep_time,705,03:04 pm
act_dep_time,706,02:59 pm
act_dep_time,707,09:43 am
act_dep_time,708,02:44 pm
act_dep_time,709,03:28 pm
act_dep_time,710,07:23 am
act_dep_time,711,12:11 pm
act_dep_time,712,08:05 am
act_dep_time,713,09:05 am
act_dep_time,714,01:20 pm
act_dep_time,715,08:56 am
act_dep_time,716,03:38 pm
act_dep_time,717,08:04 am
act_dep_time,718,11:41 am
act_dep_time,719,04:12 pm
act_dep_time,720,11:52 am
act_dep_time,721,07:40 am
act_dep_time,722,04:02 pm
act_dep_time,723,11:55 am
act_dep_time,724,10:55 am
act_dep_time,725,06:58 am
act_dep_time,726,04:15 pm
act_dep_time,727,06:11 am
act_dep_time,728,07:40 am
act_dep_time,729,07:32 am
act_dep_time,730,07:16 am
act_dep_time,731,07:59 pm
act_dep_time,732,07:41 pm
act_dep_time,733,08:47 am
act_dep_time,734,09:01 am
act_dep_time,736,11:41 am
act_dep_time,737,10:53 am
act_dep_time,739,06:09 am
act_dep_time,740,12:57 am
act_dep_time,741,12:42 pm
act_dep_time,742,07:25 am
act_dep_time,743,04:30 pm
act_dep_time,744,10:11 am
act_dep_time,745,12:13 pm
act_dep_time,746,12:05 pm
act_dep_time,747,06:09 am
act_dep_time,748,08:05 am
act_dep_time,749,10:19 am
act_dep_time,750,08:04 am
act_dep_time,751,02:04 pm
act_dep_time,752,12:55 pm
act_dep_time,753,12:14 pm
act_dep_time,754,02:41 pm
act_dep_time,755,11:52 am
act_dep_time,756,11:06 am
act_dep_time,758,03:36 pm
act_dep_time,759,07:22 am
act_dep_time,760,06:56 pm
act_dep_time,761,12:12 pm
act_dep_time,762,09:56 am
act_dep_time,763,06:57 am
act_dep_time,764,07:31 am
act_dep_time,765,05:09 pm
act_dep_time,766,07:40 am
act_dep_time,767,04:35 pm
act_dep_time,768,08:23 pm
act_dep_time,769,10:55 am
act_dep_time,770,01:46 pm
act_dep_time,771,01:59 pm
act_dep_time,775,07:23 am
act_dep_time,776,08:52 am
act_dep_time,777,08:37 am
act_dep_time,779,11/30/2011 11:34 pm
act_dep_time,781,08:17 am
act_dep_time,782,02:44 pm
act_dep_time,783,07:23 am
act_dep_time,785,07:41 am
act_dep_time,786,12:11 pm
act_dep_time,787,01:20 pm
act_dep_time,788,07:32 am
act_dep_time,789,10:55 am
act_dep_time,790,06:58 am
act_dep_time,791,06:11 am
act_dep_time,792,07:40 am
act_dep_time,798,12:30
act_dep_time,812,07:16 am
act_dep_time,813,07:14 pm
act_dep_time,814,06:54 am
act_dep_time,815,08:29 am
act_dep_time,816,08:42 am
act_dep_time,818,12:11 pm
act_dep_time,819,03:28 pm
act_dep_time,820,11:32 am
act_dep_time,821,10:33 am
act_dep_time,823,05:56 am
act_dep_time,824,12:41 am
act_dep_time,825,03:58 pm
act_dep_time,826,07:29 am
act_dep_time,827,10:19 am
act_dep_time,828,10:10 am
act_dep_time,829,08:12 am
act_dep_time,830,07:25 am
act_dep_time,831,04:29 pm
act_dep_time,832,10:55 am
act_dep_time,833,02:48 pm
act_dep_time,834,08:00 am
act_dep_time,835,02:46 pm
act_dep_time,836,12:12 pm
act_dep_time,837,11:56 am
act_dep_time,838,06:08 am
act_dep_time,839,11:30 am
act_dep_time,840,06:02 am
act_dep_time,841,08:40 am
act_dep_time,842,10:18 am
act_dep_time,843,02:04 pm
act_dep_time,844,07:49 am
act_dep_time,845,12:35 pm
act_dep_time,846,12:13 pm
act_dep_time,847,02:26 pm
act_dep_time,848,11:51 am
act_dep_time,849,05:22 pm
act_dep_time,850,08:25 pm
act_dep_time,851,11:05 am
act_dep_time,852,01:32 pm
act_dep_time,853,03:36 pm
act_dep_time,854,07:21 am
act_dep_time,856,06:55 pm
act_dep_time,858,02:10 pm
act_dep_time,859,09:14 am
act_dep_time,860,06:56 am
act_dep_time,861,07:30 am
act_dep_time,862,05:08 pm
act_dep_time,863,04:28 pm
act_dep_time,864,04:15 pm
act_dep_time,865,08:23 pm
act_dep_time,866,10:20 am
act_dep_time,867,07:07 am
act_dep_time,868,11:01 am
act_dep_time,869,01:31 pm
act_dep_time,870,12:41 pm
act_dep_time,871,01:48 pm
act_dep_time,876,07:22 am
act_dep_time,877,08:51 am
act_dep_time,878,08:26 am
act_dep_time,880,03:01 pm
act_dep_time,881,07:27 am
act_dep_time,884,01:32 pm
act_dep_time,885,11:15 am
act_dep_time,886,08:39 pm
act_dep_time,887,02:52 pm
act_dep_time,888,02:48 pm
act_dep_time,889,09:16 am
act_dep_time,890,02:44 pm
act_dep_time,891,03:27 pm
act_dep_time,892,07:22 am
act_dep_time,893,12:10 pm
act_dep_time,894,08:04 am
act_dep_time,895,08:52 am
act_dep_time,896,01:19 pm
act_dep_time,897,08:56 am
act_dep_time,898,03:36 pm
act_dep_time,899,08:04 am
act_dep_time,900,11:40 am
act_dep_time,901,04:12 pm
act_dep_time,902,11:52 am
act_dep_time,903,07:39 am
act_dep_time,904,03:31 pm
act_dep_time,905,11:43 am
act_dep_time,906,10:54 am
act_dep_time,907,06:57 am
act_dep_time,908,03:58 pm
act_dep_time,909,06:10 am
act_dep_time,910,07:39 am
act_dep_time,911,07:31 am
act_dep_time,912,07:16 am
act_dep_time,913,06:56 pm
act_dep_time,915,12:14 pm
act_dep_time,918,07:56 am
act_dep_time,922,06:09 am
act_dep_time,923,10:19 am
act_dep_time,924,02:04 pm
act_dep_time,925,06:57 am
act_dep_time,926,12:56 pm
act_dep_time,927,04:02 pm
act_dep_time,928,10:11 am
act_dep_time,929,11:52 am
act_dep_time,930,11:06 am
act_dep_time,931,06:55 pm
act_dep_time,932,12:12 pm
act_dep_time,933,7:15 pm (estimated)
act_dep_time,935,04:46 pm
act_dep_time,936,04:37 pm
act_dep_time,939,07:31 am
act_dep_time,940,11:02 am
act_dep_time,941,01:48 pm
act_dep_time,942,01:48 pm
act_dep_time,943,4:28 pm (estimated runway)
act_dep_time,944,8:29 pm (estimated runway)
act_dep_time,945,08:52 am
act_dep_time,946,02:43 pm
act_dep_time,951,11:47 am
act_dep_time,952,08:39 pm
act_dep_time,953,09:43 am
act_dep_time,954,08:18 am
act_dep_time,955,07:23 am
act_dep_time,958,12:11 pm
act_dep_time,961,08:07 am
act_dep_time,962,03:38 pm
act_dep_time,965,09:01 am
act_dep_time,966,10:55 am
act_dep_time,967,06:10 am
act_dep_time,968,07:40 am
act_dep_time,969,07:32 am
act_dep_time,970,07:16 am
act_dep_time,971,06:56 am
act_dep_time,972,07:31 am
act_dep_time,973,06:47 pm
act_dep_time,974,07:39 am
act_dep_time,975,11:45 am
act_dep_time,976,08:51 am
act_dep_time,977,01:48 pm
act_dep_time,978,01:19 pm
act_dep_time,979,08:29 pm
act_dep_time,980,07:25 pm
act_dep_time,981,05:38 pm
act_dep_time,982,04:12 pm
act_dep_time,983,07:27 pm
act_dep_time,984,07:21 am
act_dep_time,985,03:36 pm
act_dep_time,986,06:10 am
act_dep_time,987,07:39 am
act_dep_time,988,06:56 pm
act_dep_time,989,03:36 pm
act_dep_time,990,07:02 am
act_dep_time,991,06:40 am
act_dep_time,992,08:48 am
act_dep_time,993,09:00 am
act_dep_time,994,07:45 pm
act_dep_time,995,not available
act_dep_time,996,11:54 am
act_dep_time,997,contact airline
act_dep_time,998,11:20 am
act_dep_time,999,not available
act_dep_time,1000,06:09 am
act_dep_time,1001,12:10 pm
act_dep_time,1002,contact airline
act_dep_time,1003,07:04 am
act_dep_time,1004,08:24 am
act_dep_time,1005,04:16 pm
act_dep_time,1006,02:48 pm
act_dep_time,1007,11:54 am
act_dep_time,1008,05:58 am
act_dep_time,1009,contact airline
act_dep_time,1010,06:02 am
act_dep_time,1011,08:40 am
act_dep_time,1012,10:42 am
act_dep_time,1013,07:51 am
act_dep_time,1014,10:10 am
act_dep_time,1015,07:28 am
act_dep_time,1016,01:48 pm
act_dep_time,1017,09:59 am
act_dep_time,1018,11:47 am
act_dep_time,1019,contact airline
act_dep_time,1020,07:22 am
act_dep_time,1021,11:33 am
act_dep_time,1022,10:46 am
act_dep_time,1023,07:08 am
act_dep_time,1024,08:00 am
act_dep_time,1025,06:40 pm
act_dep_time,1026,contact airline
act_dep_time,1027,02:37 pm
act_dep_time,1028,09:14 am
act_dep_time,1029,05:59 am
act_dep_time,1030,07:10 am
act_dep_time,1031,contact airline
act_dep_time,1032,08:01 pm
act_dep_time,1033,contact airline
act_dep_time,1034,10:47 am
act_dep_time,1035,01:47 pm
act_dep_time,1036,not available
act_dep_time,1037,not available
act_dep_time,1038,not available
act_dep_time,1039,not available
act_dep_time,1040,06:56 am
act_dep_time,1041,08:31 am
act_dep_time,1042,02:42 pm
act_dep_time,1043,08:35 am
act_dep_time,1044,not available
act_dep_time,1045,03:01 pm
act_dep_time,1046,07:41 am
act_dep_time,1047,01:50 pm
act_dep_time,1048,contact airline
act_dep_time,1049,08:30 pm
act_dep_time,1050,contact airline
act_dep_time,1051,contact airline
act_dep_time,1052,02:32 pm
act_dep_time,1053,03:00 pm
act_dep_time,1054,07:10 am
act_dep_time,1055,contact airline
act_dep_time,1056,12:01 pm
act_dep_time,1057,contact airline
act_dep_time,1058,01:06 pm
act_dep_time,1059,08:07 am
act_dep_time,1060,08:32 am
act_dep_time,1061,03:09 pm
act_dep_time,1062,03:52 pm
act_dep_time,1063,03:31 pm
act_dep_time,1064,contact airline
act_dep_time,1065,10:35 am
act_dep_time,1066,07:05 am
act_dep_time,1067,06:41 am
act_dep_time,1068,03:58 pm
act_dep_time,1069,05:56 am
act_dep_time,1070,07:14 am
act_dep_time,1071,07:16 am
act_dep_time,1072,07:42 pm
act_dep_time,1073,06:54 am
act_dep_time,1074,08:49 am
act_dep_time,1075,09:01 am
act_dep_time,1076,07:59 pm
act_dep_time,1077,12:12 pm
act_dep_time,1078,03:50 pm
act_dep_time,1079,12:37 pm
act_dep_time,1080,10:53 am
act_dep_time,1082,06:10 am
act_dep_time,1083,12:58 am
act_dep_time,1084,04:10 pm
act_dep_time,1085,07:56 am
act_dep_time,1086,10:35 am
act_dep_time,1087,10:11 am
act_dep_time,1088,08:26 am
act_dep_time,1089,07:25 am
act_dep_time,1090,04:30 pm
act_dep_time,1091,10:55 am
act_dep_time,1092,02:59 pm
act_dep_time,1093,08:18 am
act_dep_time,1094,03:04 pm
act_dep_time,1095,12:13 pm
act_dep_time,1096,12:06 pm
act_dep_time,1097,06:09 am
act_dep_time,1098,11:45 am
act_dep_time,1099,06:17 am
act_dep_time,1100,09:01 am
act_dep_time,1101,10:19 am
act_dep_time,1102,02:04 pm
act_dep_time,1103,08:07 am
act_dep_time,1104,12:56 pm
act_dep_time,1105,12:14 pm
act_dep_time,1106,02:43 pm
act_dep_time,1107,12:08 pm
act_dep_time,1108,05:38 pm
act_dep_time,1109,08:36 pm
act_dep_time,1110,11:06 am
act_dep_time,1111,01:43 pm
act_dep_time,1112,03:36 pm
act_dep_time,1113,07:22 am
act_dep_time,1115,06:56 pm
act_dep_time,1117,02:38 pm
act_dep_time,1118,09:58 am
act_dep_time,1119,06:57 am
act_dep_time,1120,07:31 am
act_dep_time,1121,05:09 pm
act_dep_time,1122,04:46 pm
act_dep_time,1123,04:37 pm
act_dep_time,1124,08:23 pm
act_dep_time,1125,10:37 am
act_dep_time,1126,07:31 am
act_dep_time,1127,11:02 am
act_dep_time,1128,01:48 pm
act_dep_time,1129,12:42 pm
act_dep_time,1130,02:01 pm
act_dep_time,1135,07:23 am
act_dep_time,1136,08:52 am
act_dep_time,1137,08:37 am
act_dep_time,1139,03:17 pm
act_dep_time,1140,07:41 am
act_dep_time,1143,01:45 pm
act_dep_time,1144,11:47 am
act_dep_time,1145,08:40 pm
act_dep_time,1146,03:04 pm
act_dep_time,1147,02:59 pm
act_dep_time,1148,09:43 am
act_dep_time,1149,02:44 pm
act_dep_time,1150,03:28 pm
act_dep_time,1151,07:23 am
act_dep_time,1152,12:11 pm
act_dep_time,1153,08:05 am
act_dep_time,1154,09:05 am
act_dep_time,1155,01:20 pm
act_dep_time,1156,08:56 am
act_dep_time,1157,03:38 pm
act_dep_time,1158,08:04 am
act_dep_time,1159,11:41 am
act_dep_time,1160,04:12 pm
act_dep_time,1161,11:52 am
act_dep_time,1162,07:40 am
act_dep_time,1163,04:02 pm
act_dep_time,1164,11:55 am
act_dep_time,1165,10:55 am
act_dep_time,1166,06:58 am
act_dep_time,1167,04:15 pm
act_dep_time,1168,06:11 am
act_dep_time,1169,07:40 am
act_dep_time,1170,07:32 am
act_dep_time,1172,06:54 am
act_dep_time,1173,07:42 pm
act_dep_time,1176,06:10 am
act_dep_time,1177,08:26 am
act_dep_time,1178,07:25 am
act_dep_time,1180,05:38 pm
act_dep_time,1181,06:09 am
act_dep_time,1184,10:19 am
act_dep_time,1185,06:57 am
act_dep_time,1186,12:42 pm
act_dep_time,1187,12:56 pm
act_dep_time,1188,12:08 pm
act_dep_time,1189,11:06 am
act_dep_time,1191,03:36 pm
act_dep_time,1193,not available
act_dep_time,1194,02:38 pm
act_dep_time,1195,09:14 am
act_dep_time,1196,08:23 pm
act_dep_time,1198,11:01 am
act_dep_time,1200,12:10 am (estimated runway)
act_dep_time,1201,02:43 pm
act_dep_time,1202,08:26 am
act_dep_time,1203,03:17 pm
act_dep_time,1204,07:41 am
act_dep_time,1207,11:47 am
act_dep_time,1208,03:04 pm
act_dep_time,1209,09:43 am
act_dep_time,1210,02:44 pm
act_dep_time,1211,07:23 am
act_dep_time,1212,not available
act_dep_time,1216,01:19 pm
act_dep_time,1217,07:49 am
act_dep_time,1218,03:38 pm
act_dep_time,1219,06:56 pm
act_dep_time,1223,07:40 am
act_dep_time,1224,07:16 am
act_dep_time,1226,06:54 am
act_dep_time,1227,08:48 am
act_dep_time,1228,09:00 am
act_dep_time,1229,07:59 pm
act_dep_time,1230,03:50 pm
act_dep_time,1232,11:41 am
act_dep_time,1233,10:53 am
act_dep_time,1234,11:29 pm
act_dep_time,1235,06:10 am
act_dep_time,1237,04:10 pm
act_dep_time,1240,10:11 am
act_dep_time,1241,08:26 am
act_dep_time,1242,07:25 am
act_dep_time,1243,04:29 pm
act_dep_time,1244,10:54 am
act_dep_time,1247,03:04 pm
act_dep_time,1248,12:13 pm
act_dep_time,1250,06:09 am
act_dep_time,1251,11:45 am
act_dep_time,1254,10:19 am
act_dep_time,1255,02:03 pm
act_dep_time,1256,08:07 am
act_dep_time,1257,12:56 pm
act_dep_time,1258,12:14 pm
act_dep_time,1259,02:43 pm
act_dep_time,1260,12:07 pm
act_dep_time,1263,11:06 am
act_dep_time,1264,01:43 pm
act_dep_time,1266,07:22 am
act_dep_time,1267,06:47 pm
act_dep_time,1268,06:56 pm
act_dep_time,1269,12:12 pm
act_dep_time,1271,02:04 pm
act_dep_time,1273,06:57 am
act_dep_time,1274,07:31 am
act_dep_time,1275,05:09 pm
act_dep_time,1276,07:39 am
act_dep_time,1277,04:44 pm
act_dep_time,1278,04:37 pm
act_dep_time,1279,08:23 pm
act_dep_time,1281,07:30 am
act_dep_time,1282,11:02 am
act_dep_time,1283,01:48 pm
act_dep_time,1284,12:42 pm
act_dep_time,1286,12:11 am
act_dep_time,1287,04:28 pm
act_dep_time,1288,09:06 pm
act_dep_time,1289,08:29 pm
act_dep_time,1290,07:23 am
act_dep_time,1291,08:52 am
act_dep_time,1292,08:37 am
act_dep_time,1293,01:41 pm
act_dep_time,1295,07:41 am
act_dep_time,1297,05:38 pm
act_dep_time,1298,1:50 pm (+8:00)
act_dep_time,1299,11:47 am
act_dep_time,1300,08:40 pm
act_dep_time,1301,03:04 pm
act_dep_time,1304,02:44 pm
act_dep_time,1305,03:28 pm
act_dep_time,1306,07:22 am
act_dep_time,1307,12:11 pm
act_dep_time,1308,08:04 am
act_dep_time,1310,01:20 pm
act_dep_time,1311,08:55 am
act_dep_time,1312,03:38 pm
act_dep_time,1313,08:04 am
act_dep_time,1314,04:12 pm
act_dep_time,1315,11:52 am
act_dep_time,1317,11:55 am
act_dep_time,1318,10:55 am
act_dep_time,1319,06:58 am
act_dep_time,1321,06:11 am
act_dep_time,1322,07:40 am
act_dep_time,1323,07:32 am
act_dep_time,1324,7:02adec 1
act_dep_time,1325,07:14 pm
act_dep_time,1326,6:40adec 1
act_dep_time,1327,8:48adec 1
act_dep_time,1329,07:45 pm
act_dep_time,1330,11:54adec 1
act_dep_time,1331,03:28 pm
act_dep_time,1332,11:37adec 1
act_dep_time,1335,6:09adec 1
act_dep_time,1336,12:41adec 1
act_dep_time,1337,03:58 pm
act_dep_time,1339,10:19adec 1
act_dep_time,1340,9:59adec 1
act_dep_time,1341,8:12adec 1
act_dep_time,1342,7:04adec 1
act_dep_time,1343,04:16 pm
act_dep_time,1344,10:42adec 1
act_dep_time,1345,02:48 pm
act_dep_time,1346,8:00adec 1
act_dep_time,1347,02:46 pm
act_dep_time,1348,11:54adec 1
act_dep_time,1349,11:56adec 1
act_dep_time,1350,5:58adec 1
act_dep_time,1351,11:30adec 1
act_dep_time,1352,6:02adec 1
act_dep_time,1353,8:40adec 1
act_dep_time,1354,10:10adec 1
act_dep_time,1355,01:48 pm
act_dep_time,1356,7:49adec 1
act_dep_time,1357,12:35 pm
act_dep_time,1358,11:47adec 1
act_dep_time,1359,02:42 pm
act_dep_time,1360,11:51adec 1
act_dep_time,1361,05:22 pm
act_dep_time,1362,08:25 pm
act_dep_time,1363,10:46adec 1
act_dep_time,1364,01:32 pm
act_dep_time,1365,03:27 pm
act_dep_time,1366,7:08adec 1
act_dep_time,1368,06:40 pm
act_dep_time,1370,02:37 pm
act_dep_time,1371,9:14adec 1
act_dep_time,1372,5:59adec 1
act_dep_time,1373,7:10adec 1
act_dep_time,1374,04:56 pm
act_dep_time,1375,04:28 pm
act_dep_time,1376,04:15 pm
act_dep_time,1377,08:01 pm
act_dep_time,1378,10:20adec 1
act_dep_time,1379,7:07adec 1
act_dep_time,1380,10:47adec 1
act_dep_time,1381,01:31 pm
act_dep_time,1382,12:10 pm
act_dep_time,1383,01:48 pm
act_dep_time,1388,6:56adec 1
act_dep_time,1389,8:31adec 1
act_dep_time,1391,03:01 pm
act_dep_time,1392,7:27adec 1
act_dep_time,1395,01:32 pm
act_dep_time,1396,11:15adec 1
act_dep_time,1397,08:30 pm
act_dep_time,1398,02:52 pm
act_dep_time,1399,02:48 pm
act_dep_time,1400,9:16adec 1
act_dep_time,1401,02:32 pm
act_dep_time,1402,03:00 pm
act_dep_time,1403,7:10adec 1
act_dep_time,1404,12:01 pm
act_dep_time,1405,7:51adec 1
act_dep_time,1406,8:52adec 1
act_dep_time,1407,01:06 pm
act_dep_time,1408,8:32adec 1
act_dep_time,1409,03:09 pm
act_dep_time,1410,7:28adec 1
act_dep_time,1411,11:20adec 1
act_dep_time,1412,03:52 pm
act_dep_time,1413,11:33adec 1
act_dep_time,1414,7:22adec 1
act_dep_time,1415,03:31 pm
act_dep_time,1416,11:43adec 1
act_dep_time,1417,10:35adec 1
act_dep_time,1418,6:41adec 1
act_dep_time,1419,03:58 pm
act_dep_time,1420,5:56adec 1
act_dep_time,1421,7:14adec 1
act_dep_time,1422,7:05adec 1
act_dep_time,1427,07:14 pm
act_dep_time,1428,07:29 am
act_dep_time,1429,11:56 am
act_dep_time,1430,06:02 am
act_dep_time,1431,07:15 pm
act_dep_time,1432,12:41 am
act_dep_time,1433,08:40 am
act_dep_time,1434,11:32 am
act_dep_time,1435,03:31 pm
act_dep_time,1436,02:48 pm
act_dep_time,1437,09:14 am
act_dep_time,1438,10:20 am
act_dep_time,1439,10:19 am
act_dep_time,1440,03:01 pm
act_dep_time,1441,08:25 pm
act_dep_time,1442,05:30 pm
act_dep_time,1443,03:58 pm
act_dep_time,1444,05:22 pm
act_dep_time,1445,08:00 am
act_dep_time,1446,06:56 am
act_dep_time,1447,02:44 pm
act_dep_time,1448,10:19 am
act_dep_time,1449,03:27 pm
act_dep_time,1450,04:28 pm
act_dep_time,1451,06:02 am
act_dep_time,1452,04:15 pm
act_dep_time,1453,08:42 am
act_dep_time,1454,01:19 pm
act_dep_time,1455,07:21 am
act_dep_time,1456,01:31 pm
act_dep_time,1457,12:41 pm
act_dep_time,1458,12:41 am
act_dep_time,1459,11:32 am
act_dep_time,1460,4:28 pm (estimated runway)
act_dep_time,1461,08:04 am
act_dep_time,1462,9:06 pm (estimated runway)
act_dep_time,1463,04:12 pm
act_dep_time,1464,08:51 am
act_dep_time,1465,07:58 pm
act_dep_time,1466,08:26 am
act_dep_time,1467,11:43 am
act_dep_time,1468,02:46 pm
act_dep_time,1469,10:20 am
act_dep_time,1470,03:01 pm
act_dep_time,1471,07:25 am
act_dep_time,1472,11:05 am
act_dep_time,1473,08:56 am
act_dep_time,1474,08:39 pm
act_dep_time,1475,06:10 am
act_dep_time,1476,07:39 am
act_dep_time,1477,02:48 pm
act_dep_time,1478,10:10 am
act_dep_time,1479,12:11 pm
act_dep_time,1480,7:15 pm (estimated)
act_dep_time,1481,12:12 pm
act_dep_time,1488,07:16 am
act_dep_time,1490,06:54 am
act_dep_time,1491,08:48 am
act_dep_time,1492,09:00 am
act_dep_time,1493,07:59 pm
act_dep_time,1494,03:50 pm
act_dep_time,1496,11:41 am
act_dep_time,1497,10:53 am
act_dep_time,1498,11:29 pm
act_dep_time,1499,06:10 am
act_dep_time,1501,04:10 pm
act_dep_time,1504,10:11 am
act_dep_time,1505,08:26 am
act_dep_time,1506,07:25 am
act_dep_time,1507,04:29 pm
act_dep_time,1508,10:54 am
act_dep_time,1511,03:04 pm
act_dep_time,1512,12:13 pm
act_dep_time,1514,06:09 am
act_dep_time,1515,11:45 am
act_dep_time,1518,10:19 am
act_dep_time,1519,02:03 pm
act_dep_time,1520,08:07 am
act_dep_time,1521,12:56 pm
act_dep_time,1522,12:14 pm
act_dep_time,1523,02:43 pm
act_dep_time,1524,12:07 pm
act_dep_time,1527,11:06 am
act_dep_time,1528,01:43 pm
act_dep_time,1530,07:22 am
act_dep_time,1531,06:47 pm
act_dep_time,1532,06:56 pm
act_dep_time,1533,12:12 pm
act_dep_time,1535,02:04 pm
act_dep_time,1537,06:57 am
act_dep_time,1538,07:31 am
act_dep_time,1539,05:09 pm
act_dep_time,1540,07:39 am
act_dep_time,1541,04:44 pm
act_dep_time,1542,04:37 pm
act_dep_time,1543,08:23 pm
act_dep_time,1545,07:30 am
act_dep_time,1546,11:02 am
act_dep_time,1547,01:48 pm
act_dep_time,1548,12:42 pm
act_dep_time,1550,12:11 am
act_dep_time,1551,04:28 pm
act_dep_time,1552,09:06 pm
act_dep_time,1553,08:29 pm
act_dep_time,1554,07:23 am
act_dep_time,1555,08:52 am
act_dep_time,1556,08:37 am
act_dep_time,1557,01:41 pm
act_dep_time,1559,07:41 am
act_dep_time,1561,05:38 pm
act_dep_time,1562,1:50 pm (+8:00)
act_dep_time,1563,11:47 am
act_dep_time,1564,08:40 pm
act_dep_time,1565,03:04 pm
act_dep_time,1568,02:44 pm
act_dep_time,1569,03:28 pm
act_dep_time,1570,07:22 am
act_dep_time,1571,12:11 pm
act_dep_time,1572,08:04 am
act_dep_time,1574,01:20 pm
act_dep_time,1575,08:55 am
act_dep_time,1576,03:38 pm
act_dep_time,1577,08:04 am
act_dep_time,1578,04:12 pm
act_dep_time,1579,11:52 am
act_dep_time,1581,11:55 am
act_dep_time,1582,10:55 am
act_dep_time,1583,06:58 am
act_dep_time,1585,06:11 am
act_dep_time,1586,07:40 am
act_dep_time,1587,07:32 am
act_dep_time,1588,07:45 pm
act_dep_time,1589,07:14 pm
act_dep_time,1592,contact airline
act_dep_time,1595,12:41adec 1
act_dep_time,1596,03:58 pm
act_dep_time,1597,10:19adec 1
act_dep_time,1598,7:04adec 1
act_dep_time,1599,02:48 pm
act_dep_time,1600,11:56adec 1
act_dep_time,1601,5:58adec 1
act_dep_time,1602,11:30adec 1
act_dep_time,1603,10:10 am
act_dep_time,1604,7:28adec 1
act_dep_time,1605,12:35 pm
act_dep_time,1606,09:59 am
act_dep_time,1607,11:47adec 1
act_dep_time,1608,11:51adec 1
act_dep_time,1609,08:25 pm
act_dep_time,1610,11:33 am
act_dep_time,1611,5:59adec 1
act_dep_time,1612,7:10adec 1
act_dep_time,1613,04:56 pm
