instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
8404,359879.2,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209
8405,359879.2,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167
8406,359879.2,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123
8407,359879.2,1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
8408,359879.2,1,0,12,23,0,3,1,1,0.5,0.4848,0.88,0.194,0,54,54
8409,359903.2,1,0,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27
8410,359903.2,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15
8411,359903.2,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11
8412,359903.2,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6
8413,359903.2,1,0,12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3
8414,359903.2,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0.0,1,15,16
8415,359903.2,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,64
8416,359903.2,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186
8417,359903.2,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0.0,10,333,343
8418,359903.2,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228
8419,359903.2,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
8420,359903.2,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0.0,10,135,145
8421,359903.2,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0.0,22,180,202
8422,359903.2,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0.0,21,167,188
8423,359903.2,1,0,12,14,0,4,1,2,0.46,0.4545,0.63,0.0,23,136,159
8424,359903.2,1,0,12,15,0,4,1,2,0.48,0.4697,0.59,0.0,28,186,214
8425,359903.2,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0.0,30,226,256
8426,359903.2,1,0,12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356
8427,359903.2,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288
8428,359903.2,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0.0,12,130,142
8429,359903.2,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33,33
8430,359903.2,1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0.0,2,15,17
8431,359903.2,1,0,12,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17
8432,359903.2,1,0,12,23,0,4,1,3,0.4,0.4091,0.87,0.0,1,10,11
8433,359927.2,1,0,12,0,0,5,1,3,0.4,0.4091,0.87,0.194,2,7,9
8434,359927.2,1,0,12,1,0,5,1,3,0.4,0.4091,0.87,0.194,1,11,12
8435,359927.2,1,0,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,1,12,13
8436,359927.2,1,0,12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4
8437,359927.2,1,0,12,4,0,5,1,3,0.38,0.3939,0.94,0.2836,0,2,2
8438,359927.2,1,0,12,5,0,5,1,1,0.36,0.3485,0.93,0.194,0,8,8
8439,359927.2,1,0,12,6,0,5,1,1,0.38,0.3939,0.82,0.2537,0,40,40
8440,359927.2,1,0,12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,92
8441,359927.2,1,0,12,8,0,5,1,1,0.4,0.4091,0.76,0.2537,9,173,182
8442,359927.2,1,0,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156
8443,359927.2,1,0,12,10,0,5,1,1,0.4,0.4091,0.62,0.3582,8,96,104
8444,359927.2,1,0,12,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,174
8445,359927.2,1,0,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,170
8446,359927.2,1,0,12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,194
8447,359927.2,1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,23,177,200
8448,359927.2,1,0,12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,203
8449,359927.2,1,0,12,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,181
8450,359927.2,1,0,12,17,0,5,1,1,0.36,0.3485,0.53,0.2239,11,129,140
8451,359927.2,1,0,12,18,0,5,1,1,0.36,0.3333,0.5,0.2537,4,91,95
8452,359927.2,1,0,12,19,0,5,1,1,0.34,0.3333,0.53,0.194,1,75,76
8453,359927.2,1,0,12,20,0,5,1,1,0.32,0.303,0.61,0.3284,3,47,50
8454,359927.2,1,0,12,21,0,5,1,1,0.32,0.303,0.61,0.2239,0,32,32
8455,359927.2,1,0,12,22,0,5,1,1,0.32,0.3182,0.66,0.194,4,43,47
8456,359927.2,1,0,12,23,0,5,1,1,0.32,0.3333,0.66,0.1343,4,21,25
8457,359951.2,1,0,12,0,0,6,0,2,0.32,0.3182,0.7,0.1642,3,20,23
8458,359951.2,1,0,12,1,0,6,0,2,0.32,0.3485,0.66,0.0,1,15,16
8459,359951.2,1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
8460,359951.2,1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5
8461,359951.2,1,0,12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3,3
8462,359951.2,1,0,12,5,0,6,0,2,0.32,0.3182,0.66,0.1642,1,3,4
8463,359951.2,1,0,12,6,0,6,0,2,0.3,0.303,0.75,0.1642,0,10,10
8464,359951.2,1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10
8465,359951.2,1,0,12,8,0,6,0,1,0.28,0.2727,0.7,0.194,0,27,27
8466,359951.2,1,0,12,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,56
8467,359951.2,1,0,12,10,0,6,0,1,0.3,0.2576,0.42,0.4925,4,52,56
8468,359951.2,1,0,12,11,0,6,0,1,0.32,0.2879,0.39,0.3582,9,62,71
8469,359951.2,1,0,12,12,0,6,0,1,0.34,0.3182,0.39,0.2836,15,79,94
8470,359951.2,1,0,12,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,121
8471,359951.2,1,0,12,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,85
8472,359951.2,1,0,12,15,0,6,0,1,0.32,0.303,0.39,0.2239,15,82,97
8473,359951.2,1,0,12,16,0,6,0,1,0.32,0.3182,0.42,0.194,25,74,99
8474,359951.2,1,0,12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53,68
8475,359951.2,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35
8476,359951.2,1,0,12,19,0,6,0,1,0.3,0.3182,0.52,0.0896,1,24,25
8477,359951.2,1,0,12,20,0,6,0,1,0.26,0.2727,0.56,0.1343,5,19,24
8478,359951.2,1,0,12,21,0,6,0,1,0.26,0.2576,0.56,0.1642,4,15,19
8479,359951.2,1,0,12,22,0,6,0,1,0.24,0.2879,0.52,0.0,8,12,20
8480,359951.2,1,0,12,23,0,6,0,1,0.24,0.2576,0.56,0.0,1,16,17
8481,359975.2,1,0,12,0,0,0,0,1,0.24,0.2273,0.6,0.194,2,4,6
8482,359975.2,1,0,12,1,0,0,0,1,0.22,0.2273,0.69,0.1343,2,2,4
8483,359975.2,1,0,12,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,2
8484,359975.2,1,0,12,3,0,0,0,1,0.22,0.2727,0.72,0.0,1,3,4
8485,359975.2,1,0,12,5,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
8486,359975.2,1,0,12,6,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
8487,359975.2,1,0,12,7,0,0,0,1,0.22,0.2424,0.8,0.1045,0,4,4
8488,359975.2,1,0,12,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,5
8489,359975.2,1,0,12,9,0,0,0,1,0.24,0.2424,0.87,0.1642,3,20,23
8490,359975.2,1,0,12,10,0,0,0,1,0.26,0.2424,0.81,0.2537,31,12,43
8491,359975.2,1,0,12,11,0,0,0,1,0.3,0.303,0.7,0.1642,43,42,85
8492,359975.2,1,0,12,12,0,0,0,1,0.3,0.2727,0.75,0.2985,25,41,66
8493,359975.2,1,0,12,13,0,0,0,1,0.32,0.303,0.7,0.2537,40,39,79
8494,359975.2,1,0,12,14,0,0,0,1,0.34,0.3182,0.61,0.2537,41,45,86
8495,359975.2,1,0,12,15,0,0,0,1,0.34,0.3333,0.61,0.194,43,48,91
8496,359975.2,1,0,12,16,0,0,0,1,0.36,0.3636,0.57,0.1045,35,51,86
8497,359975.2,1,0,12,17,0,0,0,1,0.34,0.3333,0.61,0.1343,11,33,44
8498,359975.2,1,0,12,18,0,0,0,1,0.32,0.3182,0.7,0.194,7,23,30
8499,359975.2,1,0,12,19,0,0,0,1,0.32,0.3333,0.57,0.1343,2,14,16
8500,359975.2,1,0,12,20,0,0,0,1,0.32,0.3333,0.49,0.0896,8,18,26
8501,359975.2,1,0,12,21,0,0,0,1,0.3,0.303,0.56,0.1343,4,15,19
8502,359975.2,1,0,12,22,0,0,0,1,0.28,0.2727,0.61,0.1642,2,15,17
8503,359975.2,1,0,12,23,0,0,0,1,0.26,0.2727,0.65,0.1343,2,14,16
8504,359999.2,1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642,5,6,11
8505,359999.2,1,0,12,1,1,1,0,1,0.28,0.2727,0.56,0.194,3,7,10
8506,359999.2,1,0,12,2,1,1,0,1,0.34,0.3182,0.46,0.2239,2,5,7
8507,359999.2,1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,0,2,2
8508,359999.2,1,0,12,5,1,1,0,1,0.34,0.303,0.42,0.3881,0,4,4
8509,359999.2,1,0,12,6,1,1,0,1,0.32,0.303,0.45,0.2836,0,4,4
8510,359999.2,1,0,12,7,1,1,0,1,0.32,0.3182,0.45,0.194,2,17,19
8511,359999.2,1,0,12,8,1,1,0,1,0.32,0.3333,0.45,0.1343,5,13,18
8512,359999.2,1,0,12,9,1,1,0,1,0.34,0.303,0.46,0.2985,24,38,62
8513,359999.2,1,0,12,10,1,1,0,1,0.34,0.2879,0.42,0.5224,31,39,70
8514,359999.2,1,0,12,11,1,1,0,1,0.34,0.2879,0.46,0.5821,40,51,91
8515,359999.2,1,0,12,12,1,1,0,1,0.36,0.3182,0.43,0.4627,34,66,100
8516,359999.2,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,57,83,140
8517,359999.2,1,0,12,14,1,1,0,1,0.38,0.3939,0.4,0.3284,73,80,153
8518,359999.2,1,0,12,15,1,1,0,1,0.38,0.3939,0.4,0.2537,26,105,131
8519,359999.2,1,0,12,16,1,1,0,1,0.36,0.3333,0.43,0.2836,28,69,97
8520,359999.2,1,0,12,17,1,1,0,1,0.34,0.3182,0.46,0.2239,30,67,97
8521,359999.2,1,0,12,18,1,1,0,1,0.32,0.3333,0.49,0.0896,21,54,75
8522,359999.2,1,0,12,19,1,1,0,1,0.3,0.3182,0.65,0.0896,16,49,65
8523,359999.2,1,0,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,14,42,56
8524,359999.2,1,0,12,21,1,1,0,1,0.26,0.303,0.7,0.0,10,39,49
8525,359999.2,1,0,12,22,1,1,0,1,0.26,0.303,0.7,0.0,5,22,27
8526,359999.2,1,0,12,23,1,1,0,1,0.26,0.2727,0.7,0.1045,4,25,29
8527,360023.2,1,0,12,0,0,2,1,1,0.26,0.2576,0.7,0.1642,3,9,12
8528,360023.2,1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,0,6,6
8529,360023.2,1,0,12,2,0,2,1,1,0.26,0.2727,0.7,0.1343,2,2,4
8530,360023.2,1,0,12,3,0,2,1,2,0.3,0.2879,0.61,0.2239,0,3,3
8531,360023.2,1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,0,3,3
8532,360023.2,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,0,8,8
8533,360023.2,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,0,35,35
8534,360023.2,1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,1,79,80
8535,360023.2,1,0,12,8,0,2,1,2,0.3,0.303,0.65,0.1642,9,155,164
8536,360023.2,1,0,12,9,0,2,1,3,0.32,0.3333,0.66,0.1045,19,85,104
8537,360023.2,1,0,12,10,0,2,1,2,0.32,0.3333,0.66,0.0896,13,47,60
8538,360023.2,1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,6,24,30
8539,360023.2,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,8,16,24
8540,360023.2,1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343,1,19,20
8541,360023.2,1,0,12,14,0,2,1,3,0.42,0.4242,0.82,0.3881,0,14,14
8542,360023.2,1,0,12,15,0,2,1,3,0.42,0.4242,0.82,0.3881,2,17,19
8543,360023.2,1,0,12,16,0,2,1,3,0.44,0.4394,0.88,0.3284,2,44,46
8544,360023.2,1,0,12,17,0,2,1,3,0.4,0.4091,0.87,0.1343,6,109,115
8545,360023.2,1,0,12,18,0,2,1,1,0.38,0.3939,0.87,0.2836,9,126,135
8546,360023.2,1,0,12,19,0,2,1,1,0.34,0.3333,0.87,0.1642,3,87,90
8547,360023.2,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,3,66,69
8548,360023.2,1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,11,52,63
8549,360023.2,1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896,3,29,32
8550,360023.2,1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,2,24,26
8551,360047.2,1,0,12,0,0,3,1,1,0.32,0.3182,0.87,0.1642,0,10,10
8552,360047.2,1,0,12,1,0,3,1,1,0.32,0.3182,0.76,0.1642,0,12,12
8553,360047.2,1,0,12,2,0,3,1,1,0.32,0.303,0.61,0.2537,0,7,7
8554,360047.2,1,0,12,3,0,3,1,1,0.32,0.303,0.61,0.2537,0,4,4
8555,360047.2,1,0,12,5,0,3,1,1,0.32,0.2879,0.57,0.3582,0,9,9
8556,360047.2,1,0,12,6,0,3,1,1,0.32,0.303,0.57,0.2537,1,42,43
8557,360047.2,1,0,12,7,0,3,1,1,0.32,0.303,0.57,0.2537,4,106,110
8558,360047.2,1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,11,206,217
8559,360047.2,1,0,12,9,0,3,1,1,0.32,0.303,0.57,0.3284,18,171,189
8560,360047.2,1,0,12,10,0,3,1,1,0.34,0.3182,0.57,0.2239,12,84,96
8561,360047.2,1,0,12,11,0,3,1,1,0.36,0.3333,0.46,0.3582,18,93,111
8562,360047.2,1,0,12,12,0,3,1,1,0.34,0.2879,0.46,0.5522,32,108,140
8563,360047.2,1,0,12,13,0,3,1,1,0.34,0.2879,0.39,0.4627,24,135,159
8564,360047.2,1,0,12,14,0,3,1,1,0.32,0.2879,0.39,0.3881,24,96,120
8565,360047.2,1,0,12,15,0,3,1,1,0.32,0.2879,0.36,0.4179,16,101,117
8566,360047.2,1,0,12,16,0,3,1,1,0.3,0.2727,0.36,0.4179,23,144,167
8567,360047.2,1,0,12,17,0,3,1,1,0.28,0.2727,0.38,0.2537,25,225,250
8568,360047.2,1,0,12,18,0,3,1,1,0.26,0.2273,0.38,0.3284,10,159,169
8569,360047.2,1,0,12,19,0,3,1,1,0.24,0.2273,0.41,0.2537,16,135,151
8570,360047.2,1,0,12,20,0,3,1,1,0.24,0.2273,0.41,0.2239,9,70,79
8571,360047.2,1,0,12,21,0,3,1,1,0.22,0.2273,0.44,0.1343,7,63,70
8572,360047.2,1,0,12,22,0,3,1,1,0.22,0.2424,0.44,0.1045,2,31,33
8573,360047.2,1,0,12,23,0,3,1,1,0.22,0.2121,0.44,0.2537,3,36,39
8574,360071.2,1,0,12,0,0,4,1,2,0.22,0.2273,0.47,0.194,4,24,28
8575,360071.2,1,0,12,1,0,4,1,1,0.22,0.2121,0.47,0.2239,0,15,15
8576,360071.2,1,0,12,2,0,4,1,1,0.2,0.2273,0.51,0.1045,0,3,3
8577,360071.2,1,0,12,3,0,4,1,1,0.2,0.197,0.55,0.194,0,2,2
8578,360071.2,1,0,12,4,0,4,1,1,0.2,0.2121,0.55,0.1642,1,2,3
8579,360071.2,1,0,12,5,0,4,1,1,0.2,0.2273,0.55,0.1045,0,10,10
8580,360071.2,1,0,12,6,0,4,1,1,0.2,0.2576,0.59,0.0,2,39,41
8581,360071.2,1,0,12,7,0,4,1,1,0.18,0.2121,0.64,0.0896,2,104,106
8582,360071.2,1,0,12,8,0,4,1,2,0.2,0.2576,0.64,0.0,3,207,210
8583,360071.2,1,0,12,9,0,4,1,2,0.2,0.2121,0.64,0.1343,15,155,170
8584,360071.2,1,0,12,10,0,4,1,2,0.22,0.2273,0.64,0.1642,13,97,110
8585,360071.2,1,0,12,11,0,4,1,2,0.24,0.2576,0.6,0.0896,23,99,122
8586,360071.2,1,0,12,12,0,4,1,2,0.26,0.2727,0.56,0.1045,12,118,130
8587,360071.2,1,0,12,13,0,4,1,2,0.28,0.2879,0.52,0.1045,36,95,131
8588,360071.2,1,0,12,14,0,4,1,2,0.3,0.3333,0.52,0.0,30,112,142
8589,360071.2,1,0,12,15,0,4,1,2,0.3,0.3182,0.52,0.0896,27,150,177
8590,360071.2,1,0,12,16,0,4,1,1,0.3,0.303,0.52,0.1642,22,155,177
8591,360071.2,1,0,12,17,0,4,1,1,0.3,0.303,0.61,0.1642,14,226,240
8592,360071.2,1,0,12,18,0,4,1,1,0.3,0.303,0.56,0.1343,15,192,207
8593,360071.2,1,0,12,19,0,4,1,1,0.3,0.3182,0.56,0.1045,11,124,135
8594,360071.2,1,0,12,20,0,4,1,1,0.28,0.2879,0.65,0.1045,8,88,96
8595,360071.2,1,0,12,21,0,4,1,2,0.28,0.2879,0.61,0.1343,8,60,68
8596,360071.2,1,0,12,22,0,4,1,1,0.28,0.2879,0.65,0.1343,7,48,55
8597,360071.2,1,0,12,23,0,4,1,1,0.3,0.303,0.65,0.1642,1,44,45
8598,360095.2,1,0,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,4,26,30
8599,360095.2,1,0,12,1,0,5,1,1,0.26,0.2879,0.65,0.0896,9,11,20
8600,360095.2,1,0,12,2,0,5,1,1,0.24,0.2576,0.7,0.1045,2,10,12
8601,360095.2,1,0,12,3,0,5,1,1,0.24,0.2576,0.7,0.1045,0,6,6
8602,360095.2,1,0,12,4,0,5,1,1,0.24,0.2576,0.7,0.0896,0,2,2
8603,360095.2,1,0,12,5,0,5,1,1,0.22,0.2576,0.75,0.0896,0,10,10
8604,360095.2,1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,1,31,32
8605,360095.2,1,0,12,7,0,5,1,1,0.24,0.2576,0.75,0.0896,3,92,95
8606,360095.2,1,0,12,8,0,5,1,2,0.24,0.2576,0.75,0.0896,12,193,205
8607,360095.2,1,0,12,9,0,5,1,1,0.26,0.303,0.75,0.0,19,175,194
8608,360095.2,1,0,12,10,0,5,1,1,0.3,0.2879,0.65,0.2537,10,108,118
8609,360095.2,1,0,12,11,0,5,1,1,0.32,0.3182,0.66,0.194,45,126,171
8610,360095.2,1,0,12,12,0,5,1,1,0.32,0.3333,0.57,0.1343,38,159,197
8611,360095.2,1,0,12,13,0,5,1,2,0.36,0.3485,0.53,0.1343,53,154,207
8612,360095.2,1,0,12,14,0,5,1,2,0.4,0.4091,0.47,0.0896,67,178,245
8613,360095.2,1,0,12,15,0,5,1,1,0.42,0.4242,0.44,0.0,56,236,292
8614,360095.2,1,0,12,16,0,5,1,1,0.42,0.4242,0.47,0.194,36,247,283
8615,360095.2,1,0,12,17,0,5,1,1,0.38,0.3939,0.54,0.1642,54,188,242
8616,360095.2,1,0,12,18,0,5,1,1,0.36,0.3485,0.62,0.1343,19,163,182
8617,360095.2,1,0,12,19,0,5,1,2,0.34,0.303,0.49,0.4179,16,96,112
8618,360095.2,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045,16,75,91
8619,360095.2,1,0,12,21,0,5,1,2,0.36,0.3636,0.66,0.1045,11,84,95
8620,360095.2,1,0,12,22,0,5,1,2,0.34,0.3333,0.71,0.1642,7,78,85
8621,360095.2,1,0,12,23,0,5,1,2,0.36,0.3333,0.66,0.2537,13,60,73
8622,360119.2,1,0,12,0,0,6,0,2,0.38,0.3939,0.62,0.3284,7,37,44
8623,360119.2,1,0,12,1,0,6,0,2,0.4,0.4091,0.62,0.2836,4,31,35
8624,360119.2,1,0,12,2,0,6,0,2,0.4,0.4091,0.62,0.2836,1,27,28
8625,360119.2,1,0,12,3,0,6,0,2,0.4,0.4091,0.62,0.2836,1,17,18
8626,360119.2,1,0,12,4,0,6,0,1,0.38,0.3939,0.71,0.2239,1,9,10
8627,360119.2,1,0,12,5,0,6,0,2,0.36,0.3485,0.76,0.2239,1,0,1
8628,360119.2,1,0,12,6,0,6,0,2,0.4,0.4091,0.71,0.0896,1,5,6
8629,360119.2,1,0,12,7,0,6,0,3,0.38,0.3939,0.76,0.0,6,13,19
8630,360119.2,1,0,12,8,0,6,0,1,0.34,0.3333,0.81,0.1343,7,42,49
8631,360119.2,1,0,12,9,0,6,0,1,0.38,0.3939,0.76,0.0,18,72,90
8632,360119.2,1,0,12,10,0,6,0,1,0.4,0.4091,0.76,0.1642,20,108,128
8633,360119.2,1,0,12,11,0,6,0,1,0.42,0.4242,0.71,0.1642,65,152,217
8634,360119.2,1,0,12,12,0,6,0,1,0.52,0.5,0.39,0.2985,93,180,273
8635,360119.2,1,0,12,13,0,6,0,1,0.5,0.4848,0.42,0.4925,108,205,313
8636,360119.2,1,0,12,14,0,6,0,1,0.46,0.4545,0.51,0.3284,115,185,300
8637,360119.2,1,0,12,15,0,6,0,1,0.46,0.4545,0.47,0.4925,89,164,253
8638,360119.2,1,0,12,16,0,6,0,1,0.44,0.4394,0.51,0.3881,52,143,195
8639,360119.2,1,0,12,17,0,6,0,1,0.42,0.4242,0.54,0.194,28,101,129
8640,360119.2,1,0,12,18,0,6,0,1,0.42,0.4242,0.54,0.1343,13,80,93
8641,360119.2,1,0,12,19,0,6,0,1,0.42,0.4242,0.54,0.2239,19,73,92
8642,360119.2,1,0,12,20,0,6,0,1,0.42,0.4242,0.54,0.2239,8,63,71
8643,360119.2,1,0,12,21,0,6,0,1,0.4,0.4091,0.58,0.194,2,50,52
8644,360119.2,1,0,12,22,0,6,0,1,0.38,0.3939,0.62,0.1343,2,36,38
8645,360119.2,1,0,12,23,0,6,0,1,0.36,0.3788,0.66,0.0,4,27,31
8646,368159.01666666666,1,1,1,0,0,0,0,1,0.36,0.3788,0.66,0.0,5,43,48
8647,368159.01666666666,1,1,1,1,0,0,0,1,0.36,0.3485,0.66,0.1343,15,78,93
8648,368159.01666666666,1,1,1,2,0,0,0,1,0.32,0.3485,0.76,0.0,16,59,75
8649,368159.01666666666,1,1,1,3,0,0,0,1,0.3,0.3333,0.81,0.0,11,41,52
8650,368159.01666666666,1,1,1,4,0,0,0,1,0.28,0.303,0.81,0.0896,0,8,8
8651,368159.01666666666,1,1,1,5,0,0,0,1,0.28,0.2879,0.81,0.1045,0,5,5
8652,368159.01666666666,1,1,1,6,0,0,0,1,0.26,0.2727,0.93,0.1343,1,1,2
8653,368159.01666666666,1,1,1,7,0,0,0,1,0.26,0.2576,0.93,0.1642,1,6,7
8654,368159.01666666666,1,1,1,8,0,0,0,1,0.26,0.2727,0.87,0.1045,4,10,14
8655,368159.01666666666,1,1,1,9,0,0,0,1,0.26,0.2727,0.93,0.1045,13,27,40
8656,368159.01666666666,1,1,1,10,0,0,0,1,0.3,0.3182,0.81,0.1045,18,52,70
8657,368159.01666666666,1,1,1,11,0,0,0,1,0.34,0.3333,0.76,0.1343,40,98,138
8658,368159.01666666666,1,1,1,12,0,0,0,1,0.4,0.4091,0.62,0.2836,58,143,201
8659,368159.01666666666,1,1,1,13,0,0,0,1,0.42,0.4242,0.58,0.2836,82,141,223
8660,368159.01666666666,1,1,1,14,0,0,0,1,0.44,0.4394,0.54,0.2985,120,147,267
8661,368159.01666666666,1,1,1,15,0,0,0,1,0.46,0.4545,0.51,0.2985,101,164,265
8662,368159.01666666666,1,1,1,16,0,0,0,2,0.44,0.4394,0.54,0.2985,68,147,215
8663,368159.01666666666,1,1,1,17,0,0,0,2,0.48,0.4697,0.48,0.1642,36,75,111
8664,368159.01666666666,1,1,1,18,0,0,0,3,0.46,0.4545,0.59,0.2537,25,81,106
8665,368159.01666666666,1,1,1,19,0,0,0,3,0.42,0.4242,0.67,0.3881,20,85,105
8666,368159.01666666666,1,1,1,20,0,0,0,2,0.44,0.4394,0.62,0.2985,25,58,83
8667,368159.01666666666,1,1,1,21,0,0,0,2,0.44,0.4394,0.67,0.2537,10,61,71
8668,368159.01666666666,1,1,1,22,0,0,0,1,0.46,0.4545,0.55,0.4179,13,53,66
8669,368159.01666666666,1,1,1,23,0,0,0,1,0.44,0.4394,0.51,0.2985,4,25,29
8670,368183.01666666666,1,1,1,0,1,1,0,1,0.4,0.4091,0.4,0.4627,8,31,39
8671,368183.01666666666,1,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,1,11,12
8672,368183.01666666666,1,1,1,2,1,1,0,1,0.36,0.3182,0.34,0.4478,1,6,7
8673,368183.01666666666,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,0,4,4
8674,368183.01666666666,1,1,1,5,1,1,0,1,0.28,0.2576,0.45,0.3284,1,3,4
8675,368183.01666666666,1,1,1,6,1,1,0,1,0.26,0.2273,0.41,0.3881,0,14,14
8676,368183.01666666666,1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16
8677,368183.01666666666,1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53
8678,368183.01666666666,1,1,1,9,1,1,0,1,0.24,0.2576,0.35,0.0,15,53,68
8679,368183.01666666666,1,1,1,10,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109
8680,368183.01666666666,1,1,1,11,1,1,0,1,0.26,0.2121,0.35,0.4925,33,142,175
8681,368183.01666666666,1,1,1,12,1,1,0,1,0.28,0.2727,0.36,0.2537,41,161,202
8682,368183.01666666666,1,1,1,13,1,1,0,1,0.3,0.2727,0.36,0.2985,26,150,176
8683,368183.01666666666,1,1,1,14,1,1,0,1,0.3,0.2727,0.36,0.4179,10,141,151
8684,368183.01666666666,1,1,1,15,1,1,0,1,0.28,0.2424,0.38,0.4478,29,139,168
8685,368183.01666666666,1,1,1,16,1,1,0,1,0.26,0.2273,0.35,0.4179,10,144,154
8686,368183.01666666666,1,1,1,17,1,1,0,1,0.26,0.2273,0.35,0.3881,17,136,153
8687,368183.01666666666,1,1,1,18,1,1,0,1,0.26,0.2424,0.33,0.2537,13,113,126
8688,368183.01666666666,1,1,1,19,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93
8689,368183.01666666666,1,1,1,20,1,1,0,1,0.24,0.2273,0.41,0.2239,5,83,88
8690,368183.01666666666,1,1,1,21,1,1,0,2,0.24,0.2121,0.41,0.3284,3,63,66
8691,368183.01666666666,1,1,1,22,1,1,0,2,0.22,0.2121,0.44,0.2836,3,36,39
8692,368183.01666666666,1,1,1,23,1,1,0,1,0.22,0.2121,0.44,0.2537,2,32,34
