instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
10537,368615.05,50,1,3,3,0,2,1,2,0.235594329,0.5152,0.88,0,0,3,3
10538,368615.05,29.90211822,1,3,4,0,2,1,2,0.52,0.5,0.88,-0.380113109,0,6,6
10539,368615.05,50,1,3,5,0,2,1,2,0.52,0.5,0.94,0,-172.3677858,20,20
10540,368615.05,3,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,6,94,100
10541,368615.05,56.02195792,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,3,167,170
10542,368615.05,100,-2.62184586,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516
10543,368615.05,28,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325
10544,368615.05,75,1,3,10,0,2,1,1,-0.903041146,0.5152,0.88,0.194,44,119,163
10545,368615.05,95,1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,74,156,230
10546,368615.05,61,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,56,205,261
10547,368615.05,46,1,11.04214437,13,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284
10548,368615.05,16.50714853,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.527086503,66,182,248
10549,368615.05,83,1,3,17.29328865,0,2,1,2,0.62,-0.652737838,0.69,0.1045,67,177,244
10550,368615.05,66,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431
10551,368615.05,13,1,3,17,0,2,1,1,0.6,0.5909,0.73,0.194,108,642,750
10552,368615.05,50,1,3,18,0,2,1,1,0.6,0.5909,-0.087133322,0.2537,136,665,801
10928.97524,368615.05,96,1,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,75,480,555
10554,368615.05,37,1,3,20,0,2,1,1,1.654736356,0.5455,0.68,0.0896,78,299,377
10555,368615.05,58,1,3,21,0,2,1,1,0.56,0.5303,0.73,0,38,239,277
10556,368615.05,82,1,3,22,0,2,1,1,0.54,0.5152,0.77,0,32,156,188
10557,368615.05,71,1,-29.30257899,23,0,2,1,1,0.52,0.5,0.83,0,10,80,90
10558,368639.05,2,1,1,0,0,3,1,1,0.52,0.079279626,0.88,0.261156381,-196.6574322,29,33
10559,368639.05,2,1,1,1,0,3,1,1,0.52,0.5,0.83,0.495332336,4,22,26
10560,368639.05,2,1,1,2,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10
10561,368639.05,2,1,1,3,0,3,1,2,0.5,0.4848,0.88,0.194,1,219.3430492,8
10562,367578.5856,2,1,1,4,0,5.661490533,1,2,1.091363529,0.4848,0.88,0.1343,0,4,4
10563,368639.05,2,1,1,5,0,3,1,2,0.5,0.4848,0.846911626,0.1343,4,35,39
10564,368639.05,2,1,1,6,0,3,1,2,0.48,0.4697,0.94,0.2239,10,-705.0654823,149
10565,368639.05,2,1,1,7,0,3,1,3,0.48,0.4697,0.94,0.194,34,338,372
10566,368639.05,2,1,1,8,0,3,1,3,0.48,0.4697,0.94,0.1045,33,502,535
10567,368639.05,2,1,1,9,0,3,0.518381345,2,0.5,0.4848,1.587872765,0.1642,38,255,293
10568,368639.05,2,1,1,10,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154
10569,368639.05,2,3.069066908,1,11,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192
10570,368639.05,2,1,1,12,0,3,1,2,0.54,0.5152,0.77,0,58,-56.77593634,229
32492.72582,368639.05,2,1,1,13,0,3,1,2,0.54,0.5152,0.83,0,81,222,303
10572,368639.05,2,1,1,14,0,3,1,2,0.56,0.5303,0.78,0,74,151,225
9713.69426,368639.05,2,1,1,15,0,3,1,2,0.56,0.5303,0.78,0,68,175,243
10574,368639.05,2,1,1,16,0,3,1,1,0.58,0.5455,0.73,0,91,287,378
10575,368639.05,2,0.126124809,1,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729
10576,372256.5942,2,1,1,18,0,3,1,1,0.6,0.5909,0.69,0,152,627,779
10577,349855.7124,2,2.907294146,1,19.59729695,0,3,1,1,0.6,0.6061,0.64,0,86,496,582
10578,368639.05,2,1,1,20,0,3,1.089115906,1,0.56,0.5303,0.78,0.0896,76,298,374
10579,368639.05,2,1,1,21,0,3,1,1,0.54,0.5152,0.83,0.1045,47,204,251
10580,368639.05,2,1,1,22,0,3,0.886127748,1,0.52,0.5,0.83,0.1642,41,156,197
10581,368639.05,2,0.149638175,1,23,0,3,1,-0.839086551,0.54,0.5152,0.77,0.251725976,37,88,125
10582,368663.05,2,1,1,0,0,4,1,1,0.52,0.5,0.83,0.0896,9,-103.6854705,41
10583,359816.023,2,2.141885722,1,1,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30
10584,368663.05,2,1,1,2,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6
10585,368663.05,2,1,1,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7
10586,368663.05,2,1,1,4,0,4,1,2,0.48,0.4697,1,0.0896,-169.485029,6,6
10587,368663.05,2,1,23.9482541,5,0,4,1,2,0.48,0.4697,1,0.0896,2,32,34
10588,368663.05,2,1,1,6,0,4,1,2,0.48,0.4697,1,0.0896,24.67391941,126,136
10589,343698.2247,2,1,1,7,0,3.404050522,1,2,-0.754423083,0.4697,1,0.0896,29,332,361
10590,368663.05,2,1,1,8,0,4,1,2,0.5,0.4848,0.94,0.0896,51,713.5159331,649
10591,368663.05,2,1,1,9,61.4893838,4,1,2,0.5,0.4848,0.94,0.0896,41,327.0842873,318
10592,368663.05,66.48951744,1,1,10,0,4,1,2,0.5,0.4848,1,0.0896,32,110,142
10593,368663.05,2,1,1,11,0,4,1,2,0.52,0.5,0.94,0,53,166,219
10594,368663.05,2,1,1,12,0,4,1,2,0.54,0.5152,0.88,0.194,48,224,272
10595,368663.05,2,1,1,-21.52198492,0,4,1,1,0.58,0.5455,0.78,0.0896,83,215,298
10596,364359.53,2,1,1,14,0,4,1,1,0.6,0.5909,0.73,0.1045,232.0927041,161,257
10597,368663.05,2,1,1,35.71101064,0,4,1,1,0.62,0.6061,0.69,0.194,102,202,304
10598,368663.05,2,1,1,16,0,4,1,-0.190568085,0.64,0.6061,0.65,0.194,125,300,425
10599,368663.05,2,1,1,17,0,4,1,1,0.66,0.6212,0.65,0.1642,154,656,810
10600,368663.05,2,1,1,18,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801
10601,368663.05,2,2.129388667,1,19,0,4,1,1,0.66,0.6212,0.61,0,117,469,586
10602,368663.05,2,1,1,20,0,4,1,1,0.62,0.5909,0.73,0.2836,64,360,424
10603,368663.05,2,1,1,21,-71.95095369,4,1,1,0.58,0.5455,1.700750096,0.1642,66,308,374
-3934.351901,368663.05,2,1,1,22,0,4,1,1,0.56,0.65156905,0.83,0.194,56,164,220
10605,368663.05,2,1,1,23,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151
10606,368687.05,2,1,1,-26.93757671,0,5,1,1,0.56,0.5303,0.83,0,30,65,95
10607,368687.05,2,1,1,1,0,5,1,1,0.54,0.5152,0.88,0,18,32,50
10608,368687.05,2,1,1,2,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32
10609,368687.05,2,1,1,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10
10610,368687.05,2,1,1,4,0,5,1,2,0.307387286,0.4848,0.94,0.1045,0,3,3
10611,368687.05,2,1,1,5,0,5,1,2,0.5,0.4848,0.94,0,5,29,34
10612,368687.05,2,1,-1.298550644,6,0,5.865021859,1,2,0.5,0.4848,0.88,0,6,110,116
10613,368687.05,2,1,1,7,11.84496506,5,1,2,2.174654457,0.4848,0.93,0.1343,28,318,346
10614,368687.05,2,1,1,8,0,5,1,2.371651917,0.5,0.4848,0.94,0.1343,47,615,662
10615,368687.05,2,1,1,9,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380
10616,368687.05,2,1,1,10,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275
10617,368687.05,2,1,1,11,156.0644593,5,1,2,0.62,0.5909,-0.281895853,0.1045,131,187,318
10618,368687.05,2,1,1,12,0,5,1,2,0.66,0.6212,0.61,0.2239,199,272,471
10619,317359.6657,-135.3997823,1,1,17.66920653,0,5,1,2,0.7,0.6515,0.48,0,172,256,428
10620,368687.05,2,1,1,-7.410357747,0,5,1,2,0.72,0.6515,0.42,0.1045,208,224,432
10621,368687.05,2,1,1,15,0,5,2.7198101,4.211278443,0.72,0.6515,0.42,0.1343,191,-642.1351323,472
6310.812827,368687.05,37.23690818,1,1,16,0,-3.263478594,1,2,0.72,0.6515,0.42,-0.218252929,219,370,589
10623,368687.05,2,1,1,17,0,5,1,2,0.72,0.6515,0.42,0.1642,264,693,957
10624,368687.05,2,1,1,18,0,5,1,1,0.7,0.6364,0.45,0.1642,237,593,830
10625,368687.05,2,1,1,19,0,5,1,1,0.66,0.6212,0.5,0.194,213,473,686
10626,368687.05,2,1,1,20,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445
10627,368687.05,2,1,1,21.95601027,0,5,1,1,0.62,0.6212,0.722497728,0.1045,64,220,284
10628,368687.05,2,1,1,22,0,5,1,1,0.6,0.6061,0.64,0.2836,53,218,271
10629,368687.05,2,1,1,23,0,11.54822552,1,1,0.6,0.5909,0.69,0.2537,51,125,176
10630,368711.05,2,1,1,0,69.44320034,6,0,1,0.353681799,-0.206735741,0.68,0,45,111,156
10631,368711.05,2,1,1,1,74,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128
10632,368711.05,2,1,1,2,14,6,0,-0.51401127,0.54,0.5152,0.77,0.1045,14,-56.55282042,69
10633,368711.05,2,1,1,3,22,6,0,1,0.54,0.5152,0.77,0.1045,10,22,32
10634,368711.05,2,1,1,4,72,6,0,1,0.52,0.5,0.83,0.0896,1,6,7
10635,368711.05,2,-1.425751706,1,5,25,6,0,2,0.52,0.5,0.4490102,0.1642,0,4,4
10636,357121.226,2,1,1,6,68,6,0,2,1.631597344,0.5,0.83,0.1642,4,24,28
10637,368711.05,2,1,1,7,16,6,-0.96557347,2,0.5,0.4848,0.88,0.1343,25,45,70
10638,368711.05,2,1,1,8,50,6,0,2,0.5,0.4848,0.94,0.194,41,113,154
10639,368711.05,2,1,1,9,39,6,0,2,0.268040725,0.5,0.83,0.1343,96,153,249
10640,368711.05,2,0.56429494,1,10,37,6,0,2,0.52,0.5,0.88,0.194,148,197,345
10641,368711.05,2,1,1,11,3,6,0,2,0.5,0.4848,0.94,0.194,98,175,273
10642,368711.05,2,1,1,-30.5447698,30,6,0,3,0.52,0.5,0.94,0.2239,61,122,183
10643,368711.05,2,1,1,13,26,6,0,3,0.52,0.5,0.94,0.2537,62,134,196
10644,368711.05,2,1,1,14,71,6,0,3,0.52,0.5,0.88,0.3582,63,160,223
10645,368711.05,2,1,1,15,50,1.320589524,0,3,0.5,0.4848,-0.194882831,0.878303374,118,172,290
10646,368711.05,2,1,1,16,31,6,0,3,0.5,0.4848,0.94,0.2985,49,128,177
10647,368711.05,2,1,1,17,27,6,0,3,0.5,0.4848,2.13528499,0.2239,47,68,115
10648,368711.05,2,-2.544541152,1,18,60,6,0,3,0.46,0.4545,0.94,0.2239,27,110,137
10649,368711.05,2,1,1,19,85,6,0,3,0.46,0.517409449,0.94,0.1343,28,105,133
10650,368711.05,2,1,1,20,93,6,0,3,0.44,0.4394,1,0.194,-31.17796052,80,111
10651,368711.05,2,1,1,21,56,6,0,3,0.44,0.4394,0.864708288,0.194,16,88,104
10652,368711.05,2,1,1,22,15,6,0,3,0.44,-0.758325133,1,0.2537,12,71,83
10653,368711.05,2,1,1,23,5,6,0,2,0.44,0.4394,0.94,0.2836,17,88,105
10654,368735.05,2,1,1,0,86,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80
10655,368735.05,2,1,19.95192332,1,28,0,0,2,0.42,0.4242,1,0.2537,24,65,89
10656,368735.05,2,1,1,2,47,0,0,3,0.42,0.4242,1,0.2985,6,29,35
10657,368735.05,2,1,1,3,24,0,0.523803351,3,0.42,0.4242,0.94,0.2985,8,10,18
10658,368735.05,2,1,1,4,28,0,0,2,0.42,0.4242,0.94,0.3284,1,7,8
10659,368735.05,2,1,1,5,88,0,0,2,0.4,0.4091,1,0.2537,0,6,6
10660,392481.428,2,1,1,6,41,0,0,2,0.4,0.4091,1,0.2537,5,13,18
10661,368735.05,2,1,1,7,27,0,0,2,0.4,0.4091,0.94,0.101550328,14,25,39
10662,368735.05,2,1,1,8,3,0,0,2,0.4,0.4091,0.94,0.3284,21,68,89
-41622.69318,368735.05,2,1,1,9,81,0,0,2,0.4,0.4091,0.94,0.2537,26,92,118
10664,368735.05,2,1,1,10,45,0,0,2,0.4,0.4091,0.87,0.3284,78,172,250
10665,368735.05,2,1,-10.18457939,11,40,0,1.850406426,2,0.047885819,0.4091,0.94,0.2537,106,217,323
10666,368735.05,2,1,1,19.77349302,41,0,0,2,0.4,0.4091,0.94,0.2239,122,238,360
10667,368735.05,2,1,1,13,51,0,0,2,0.42,0.4242,0.88,0.1642,110,257,367
10668,368735.05,2,1,1,14,92,0,0,2,0.44,0.4394,0.88,0.1642,123,291,414
10669,368735.05,2,1,1,39.68056982,9,0,0,-0.013651206,0.44,0.4394,0.88,0.194,139,282,421
10670,368735.05,2,1,5.699326416,16,24,0,0,1,0.48,0.4697,0.77,-0.707380894,153,339,492
10671,368735.05,2,1,1,17,67,0,3.204206108,1,0.5,0.4848,0.72,0.0896,139.268076,273,419
10672,368735.05,2,1,1,18,36,0,0,1,0.5,0.4848,0.72,0.0896,202,289,491
10673,368735.05,2,1,1,19,58,0,0,1,0.5,0.4848,0.72,0.2537,114,261,375
10674,368735.05,2,1,1,20,79,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259
10675,368735.05,2,1,1,21,6,0,0,1,0.48,0.4697,0.77,0.1642,127.2583664,124,149
10676,368735.05,2,1,1,22,31,-5.95222989,0,1,0.46,0.4545,0.82,0.1343,-102.1108904,92,111
10677,368735.05,2,1,-24.29525428,23,28,0,0,1,0.48,0.4697,0.82,0.1343,9,56,65
10678,368759.05,2,1,1,0,0,1,1,2,0.48,0.4697,0.82,0.1642,10,713.8147219,33
10679,368759.05,2,1,1,1,0,1,1,1,0.48,0.4697,0.82,0.2537,18,10,28
10680,365258.2017,2,1,9.129512861,2,0,1,1,1,0.46,0.4545,0.88,0.2239,14,6,20
10681,368759.05,2,1,1,34.67754296,0,1,1,1,0.46,0.4545,0.82,0.194,0,1,1
10682,368759.05,2,1,1,4,0,1,1,1,0.44,0.4394,0.82,0.1642,0,4,4
10683,368759.05,2,1,1,5,0,1,1,0.796933186,0.44,0.4394,0.77,0.1642,0,36,36
10684,336163.998,2,1,1,6,0,1,1,1,0.42,0.4242,0.82,0.194,7,110,117
10685,368759.05,2,1,1,7,0,1,1,1,0.44,0.4394,0.72,0.194,15,355,370
10686,368759.05,2,1,1,8,199.8502808,1,1,1,0.44,0.4394,0.62,0.2239,32,625,657
10687,368759.05,2,1,1,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282
10688,368759.05,2,1.432933876,-8.649541074,10,0,1,1,1,0.5,0.4848,0.36,0.5821,55,98,153
-17304.08948,368759.05,2,1,1,11,0,1,1,1,0.48,0.4697,0.31,0.5821,47,131,178
10690,368759.05,2,1,1,12,0,1,1,1,0.48,0.4697,0.33,0.5224,63,216,279
10691,368759.05,2,1,1,13,0,1,1,1,0.48,0.4697,0.29,0.6866,79,222,301
17136.21259,368759.05,2,1,1,14,0,1,1,1,0.48,0.4697,0.33,0.4478,58,159,217
10693,368759.05,2,0.802329024,1,15,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223
10694,368759.05,2,1,1,16,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305
10695,368759.05,68.763431,1,1,17,0,1,1,1,0.46,0.4545,0.24,0.4478,65,599,664
10696,368759.05,2,1,1,18,-18.62580551,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684
10697,368759.05,2,1,1,19,0,1,1,1,0.42,0.4242,0.24,0.3582,41,417,458
10698,368759.05,2,1,1,20,0,1,1,1,0.4,0.4091,0.26,0.5224,12,209,221
10699,368759.05,2,3.075144838,1,21,0,1,1,1,0.38,0.3939,0.467743835,0.4925,11,175,186
10700,368759.05,2,1,1,22,0,1.374577956,1,-2.593089075,0.36,0.3333,0.25,0.3582,13,80,93
10701,368759.05,2,0.277330727,1,23,0,1,1,1,0.34,0.2879,0.25,0.5224,2,46,48
10702,368783.05,2,1,1,0,0,2,1,1,0.32,0.2879,-0.107334295,0.5224,1,9,10
10703,368783.05,2,1,1,1,0,2,1,3.243731472,0.3,0.2727,0.26,0.4627,1,4,5
10704,368783.05,2,1,1,2,0,15.49549442,1,1.43508167,0.26,0.2273,0.3,0.2985,1,6,7
10705,368783.05,2,1,1,3,0,2,1,1,0.26,0.2273,0.3,0.3284,0,4,4
10706,368783.05,2,1,1,4,0,2,1,1,0.24,0.2121,0.32,0.102148513,31.58887733,-624.7711821,3
10707,368783.05,155.7358788,1,1,5,0,2,1,1,0.22,0.2121,0.37,0.2836,1,16,17
10708,368783.05,2,1,1,6,0,2,1,1,0.22,0.2273,0.37,0.194,5,267.6898104,101
-11961.80237,368783.05,2,1,1,7,0,2,1,1,0.22,0.2273,0.37,0.194,9,277,286
10710,368783.05,2,1,1,8,0,2,1,1,0.22,0.2121,0.37,0.2985,14,567,581
10711,368783.05,2,1,1,9,0,2,1,1,0.24,0.2273,0.38,0.194,8,259,267
10712,368783.05,2,1,1,10,0,2,1,1,0.26,0.2576,0.35,0.2239,20,118,138
10713,368783.05,2,1,1,11,0,2,1,1,0.3,0.303,0.31,0.1642,34,743.6131386,175
10714,368783.05,2,1,1,12,0,2,1,1,0.32,0.3182,0.31,0.1642,34,186,220
10715,368783.05,2,1,1,13,0,2,1,1,0.36,0.794044788,0.27,0,46,165,211
10716,368783.05,2,1,1,14,0,2,1,1,0.4,0.4091,0.24,0.1343,37,147,184
10717,368783.05,2,1,1,15,0,2,1.948413353,1,0.42,0.4242,0.2,0,42,158,200
10718,368783.05,2,1,1,16,0,2,1,1,0.42,0.4242,0.2,0,38,267,305
10719,358614.3193,2,1,1,17,0,2,-0.129633103,1,0.44,0.4394,0.16,0,72,542,614
10720,368783.05,2,1,1,18,0,2,1,1,0.42,0.689119149,0.17,0.0896,67,577,644
10721,368783.05,2,1,1,19,0,2,1,1,0.92690715,0.4242,0.17,0,40,377,417
10722,368783.05,2,1,1,20,49.71065679,2,1,3.906598101,0.42,0.4242,0.17,0.0896,28,266,294
-27014.81316,368783.05,2,1,1,21,0,2,1,1,-1.21876216,0.3485,0.37,0.1642,21,200,221
10724,368783.05,2,1,1,22,0,2,1,1,0.36,0.3485,0.37,0.1343,7,127,134
10725,368783.05,2,1,1,23,0,2,1,1,0.36,0.3485,0.37,0.194,5,59,64
10726,368807.05,2,1,1,-6.222446124,0,3,1,1,0.36,0.3333,0.4,0.2836,1,29,30
10727,368807.05,2,1,1,1,0,3,1,1,-0.102409345,0.3333,0.801925742,0.2985,0,8,8
10728,356694.5613,2,1,1,2,0,3,1,1,0.34,0.303,0.49,0.2985,0,3,3
10729,368807.05,2,1,1,3,0,3,1,1,0.34,0.303,0.42,0.3284,1,4,5
10730,368807.05,104.8659237,1,1,4,0,4.199199167,1,1,0.36,0.3333,0.43,0.2985,-304.0067617,0,1
10731,368807.05,2,1,1,5,0,3,1,1,0.36,0.525207606,0.43,0.2985,2,38,40
10732,368807.05,2,2.55448253,1,6.774546311,215.8013559,3,1,1,0.36,0.3333,0.46,-0.030762079,4,111,115
10733,368807.05,2,1,1,7,0,3,1,1,0.36,0.3333,0.46,0.3284,10,348,358
10734,368807.05,2,1,1,8,0,3,1,1,0.38,0.3939,0.46,0.3582,130.0057971,639,658
10735,368807.05,2,1,1,9,0,3,1,1,-0.415792623,0.4091,0.43,0.4478,16,298,314
10736,368807.05,2,1,1,44.55916237,0,-5.919525643,1,1,0.517854966,0.4545,0.41,0.4179,33,140,173
10737,368807.05,2,1,1,11,0,3,1,1,0.5,0.4848,0.42,0.3881,54,168,222
10738,368807.05,2,1,1,12,0,3,1,2,0.54,0.5152,0.39,0.3582,50,218,268
10739,368807.05,2,1,1,13,0,3,1,1,0.56,0.5303,0.43,0.3284,60,-276.8341771,273
10740,368807.05,2,1,1,14,0,3,1,1,0.62,0.6212,0.38,0.3582,52,169,221
10741,368807.05,2,1,1,15,0,3,1,2,0.62,0.6212,0.41,0.2985,47,152,199
10742,368807.05,2,3.112628777,1,16,0,3,1,3,0.62,0.6212,0.43,0.0896,51,170,221
24268.32605,368807.05,-51.67561225,1,1,17,0,3,1,1,0.6,0.6061,0.6,0.2239,72,532,604
-18051.92135,368807.05,2,1,1,18,0,3,1,1,0.6,0.6061,0.6,0.2239,61,580,641
10745,368807.05,2,-0.384184991,1,19,0,3,1,2.154345879,0.6,0.6212,0.56,0.194,41,415,456
10746,368807.05,2,1,1,20,0,3,1,1,0.6,0.6212,0.56,0.5226074,38,-340.7885807,362
10747,368807.05,2,1,1,21,0,3,1,1,0.58,0.5455,0.6,0.790733813,28,233,261
10748,368807.05,2,1,1,22,0,3,1,1,0.56,0.5303,0.64,0.1343,21,151,172
10749,368807.05,37.29357095,1,1,23,0,3,1,1,0.54,0.5152,0.700033324,0.1343,12,81,93
10750,368831.05,2,1,1,0,0,4,1,1,0.54,0.5152,0.68,0.194,10,38,48
10751,368831.05,2,1,1,1,0,4,1,1,0.56,0.5303,0.6,0.1343,15,18,33
10752,368831.05,2,1,1,2,0,4,1,1,0.6,0.6061,0.28,0.2985,-87.81841864,6,6
14918.44782,368831.05,2,1,1,3,0,4,1,-0.761382006,0.58,0.5455,0.28,0.2537,1,4,5
10754,368831.05,2,1,1,4,0,4,1,1,0.52,0.5,0.36,0.2537,1,8,9
10755,368831.05,2,1,1,5,0,4,1,1,0.5,0.4848,0.45,0.2239,2,30,32
10756,368831.05,-100.619864,1,1,6,0,4,1,1,0.46,0.4545,0.59,0.2537,3,114,117
10757,368831.05,2,1,1,7,0,4,1,1,0.46,0.4545,0.51,0.3582,14,353,367
10758,368831.05,2,1,1,-32.50573483,0,4,1,1,0.46,-0.611704671,0.47,0.4179,26,628,654
10759,368831.05,2,1,1,9,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321
10760,368831.05,2,1,1,10,0,4,1,1,2.001710855,0.4545,0.47,0.4478,42,124,166
4710.809372,368831.05,2,1.685707876,1,11,0,4,1,1,0.5,0.4848,0.45,0.4179,54,166,220
10762,368831.05,2,1,1,-2.134463849,0,4,1,1,-0.057292808,0.4848,0.42,0.4925,64,228,292
10763,368831.05,2,1,1,13,0,4,1,1,0.46,0.590264531,1.410056161,0.3284,50,223,273
10764,368831.05,2,1,1,14,0,4,1,1,0.5,0.4848,0.42,0.3582,63,250.3563361,238
10765,368831.05,2,1.761236325,1,15,0,4,1,1,0.52,1.507671943,0.39,0.3582,109,198,307
10766,368831.05,2,1,1,16,0,4,1,1,0.52,0.5,0.36,0.3284,67,321,388
10767,368831.05,2,-2.331232005,1,17,0,4,1,5.453580856,0.52,0.5,0.38,0.3881,83,620,703
10768,368831.05,2,1,1,18,0,4,1,1,0.5,0.622280067,0.39,0.2985,83,598,681
10769,368831.05,2,1,1,19,147.3583261,4,1,1,0.48,0.4697,0.39,0.2836,47,421,468
10770,368831.05,2,1,1,20,0,4,1,1,0.46,0.4545,0.38,0.2985,34,301,335
10771,368831.05,2,1,1,21,0,4,3.090135217,1,0.44,1.406261741,0.44,0.2836,10,214,224
10772,368831.05,2,1,1,22,0,4,1,1,0.42,0.4242,0.44,0.2836,17,135,152
10773,368831.05,2,1,1,23,0,4,1,1,0.42,0.4242,0.47,0.2985,17,77,94
10774,368855.05,83.6995934,1,1,0,0,5,1,1,0.4,0.4091,0.47,0.2985,10,49,59
10775,368855.05,2,1,1,1,0,5,1,1,0.38,0.3939,0.5,0.2836,6,21,27
10776,368855.05,2,-2.022532916,1,2,0,5,1,1,0.36,0.3333,0.53,0.2985,1,6,7
10777,368855.05,2,1,1,3,0,5,1,1,0.34,0.3333,0.61,0.1343,0,7,7
10778,368855.05,2,1,1,4,0,5,1,1,0.34,0.3485,1.04457688,0.0896,1,1,2
10779,368855.05,2,1,1,5,0,5,1,1,-0.031326465,0.3333,0.61,0.0896,-70.52529706,26,26
10780,368855.05,2,1,1,6,0,5,1,1,0.32,0.3333,0.57,0.1343,5,81,86
10781,368855.05,2,1,1,7,0,5,1,1,0.32,0.3182,0.57,0.1642,9,546.5536967,289
10782,368855.05,2,1,1,8,0,5,1,1,0.32,0.3182,0.66,0.1642,38,555,593
10783,368855.05,2,1,1,9,0,5,1,1,0.34,0.3333,0.57,0.1642,29,891.2659519,321
10784,368855.05,2,1,1,10,0,5,1,2,0.36,0.53119554,0.57,0.1045,50,137,187
10785,368855.05,2,1,1,11,0,5,1,2.726281915,0.36,0.145420822,0.53,0,48,153,201
10786,368855.05,2,1,1,12,0,5,1,2,0.38,0.3939,1.137253626,0,62,208,270
10787,372314.0471,2,1,1,13,0,5,1,3,0.4,0.4091,0.5,0,44,198,242
10788,368855.05,2,1,1,14,0,5,1,3,0.4,0.4091,0.54,0.618933072,56,173,229
10789,368855.05,2,1,1,15,0,5,1,3,0.42,0.4242,0.54,0,73,207,280
23657.6064,392200.19,2,1,1,16,0,5,1,3,0.4,0.4091,0.62,0.2836,75,292,367
10791,368855.05,2,1,1,17,0,5,1.157302893,2,0.4,0.4091,0.62,0.2239,93,513,606
10792,368855.05,2,1,1,18,0,5,1,-0.557741337,0.42,0.4242,0.54,0.194,68,492,560
9322.044118,368855.05,2,1,1,19,0,5,1,1,0.4,0.4091,0.62,0.2239,42,353,395
10794,368855.05,2,1,1,20,0,5,1,1,0.4,0.127329051,0.62,0.1642,17,192,209
10795,368855.05,2,1,1,21,0,5,1,1,0.38,0.3939,0.66,0.1343,30,190,220
10796,368855.05,2,1,1,22,0,5,1,1,0.36,0.3485,0.71,0.1642,23,130,153
10797,368855.05,2,1,1,23,0,5,1,1,0.36,0.3788,0.71,0,16,107,123
10798,368879.05,2,1,1,0,65,6,0,1,0.38,0.3939,0.82,0.194,12,80,92
10799,368879.05,2,1,1,1,14,6,0,4.299329089,0.4,0.4091,0.76,0.194,17,422.6257856,82
10800,368879.05,2,1,1,2,69,6,0,2,0.42,0.4242,0.77,0.2537,14,55,69
10801,368879.05,2,1,1,3,83,6,0,1,0.4,0.4091,0.82,0.2537,10,21,31
10802,368879.05,2,1,1,4,35,6,0,1,0.42,0.4242,0.77,0.4179,4,4,8
10803,368879.05,2,1,1,5,79,6,0,1,0.4,0.4091,0.82,0.2239,0,5,5
10804,368879.05,2,1,1,6,73,6,0,2,0.36,0.3485,0.87,0.1642,7,16,23
10805,368879.05,2,1,1,7,68,6,0,2,0.36,0.3485,0.87,0.1642,5,39,44
10806,368879.05,2,1,1,8,30,6,0,2,0.36,0.3485,0.87,0.194,19,126,145
10807,368879.05,2,1,1,9,48,5.105479175,-1.239345015,2,0.4,0.4091,0.76,0.194,62,161,223
10808,368879.05,2,1,1,10,74,6,0,2,0.4,0.4091,0.76,0.1343,108,205,313
10809,368879.05,2,1,1,11,77,6,0,1,0.46,0.4545,0.147311335,0.1343,184,279,463
10810,368879.05,-59.43776135,1,1,12,95,6,0,1,0.48,0.4697,0.67,0,263,358,621
10811,368879.05,2,1,1,13,40,6,0,1,0.54,0.5152,0.6,0.1343,265,373,638
10812,368879.05,2,1,1,14,38,6,0,2,0.5,0.4848,0.63,0.2537,240,311,551
