Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1474543248,LWRQ13,FL,PAS,07/02/2020,21,SUBN,VOLKS,S,34090,10610,10810,0,10,10,0,"582,928",MW04,0000,0900A,,NY,F,239,WEST 16 STREET,,0,408,D1,,YBBYBBB,0830A,1000A,GRAY,0,0,-,0,,,,,
1474543285,JHS7288,PA,PAS,07/02/2020,21,SUBN,JEEP,S,34090,10610,10810,0,10,10,0,"582,928",MW04,0000,0909A,,NY,F,201,WEST 16 STREET,,0,408,D1,,YBBYBBB,0830A,1000A,BLACK,0,0,-,0,,,,,
1474543303,JNA9650,NY,PAS,07/02/2020,21,SUBN,SUBAR,S,34090,10510,10610,20211122,10,10,0,"582,928",MW04,0000,0913A,,NY,F,141,WEST 16 STREET,,0,408,D1,,YBBYBBB,0830A,1000A,SILVE,0,2020,-,0,,,,,
1474544800,JPY2913,NY,PAS,07/02/2020,40,SDN,FORD,S,29690,44990,29690,20220115,20,20,0,"584,090",MN07,0000,0156A,,NY,F,250,RIVERSIDE DRIVE,,0,408,D1,,YBBYBBB,1130A,0100P,WHITE,0,2018,-,0,,,,,
1474544824,JNF5944,NY,PAS,07/02/2020,21,SDN,TOYOT,S,0,40404,40404,20220129,28,28,0,"584,090",MN07,0000,0839A,,NY,F,2906,FREDERICK DOUGLASS B,,0,408,D1,,YBBYBBB,0830A,0900A,BLACK,0,2015,-,0,,,,,
1474544850,HGFQ83,FL,PAS,07/02/2020,21,SDN,MITSU,S,13510,36850,36870,0,28,28,0,"584,090",MN07,0000,0855A,,NY,O,246,BRADHURST AVE,,0,408,D1,,YBBYBBB,0830A,1000A,RED,0,0,-,0,,,,,
1474544861,GAJ5242,NY,PAS,07/02/2020,21,SDN,HONDA,S,36690,24690,10610,20200808,28,28,0,"584,090",MN07,0000,0936A,,NY,O,164,W 146TH ST,,0,408,D1,,YBBYBBB,0930A,1100A,GREY,0,2011,-,0,,,,,
1474544885,JRB1351,NY,PAS,07/02/2020,21,SDN,ME/BE,S,36710,24690,10610,20210731,28,28,0,"584,090",MN07,0000,0948A,,NY,F,101-125,147TH ST,,0,408,D1,,YBBYBBB,0930A,1100A,BLACK,0,2014,-,0,,,,,
1474544897,HVBY55,FL,PAS,07/02/2020,21,SDN,TOYOT,S,36690,10610,10810,0,28,28,0,"584,090",MN07,0000,0955A,,NY,F,271,W 146TH ST,,0,408,D1,,YBBYBBB,0930A,1100A,BLUE,0,0,-,0,,,,,
1474544903,HVB6829,NY,PAS,07/02/2020,21,SUBN,HYUND,S,24690,36570,36590,20211107,28,28,0,"584,090",MN07,0000,1136A,,NY,O,610,LENOX AVE,,0,408,D1,,YBBYBBB,1130A,0100P,GREY,0,2010,-,0,,,,,
1474546572,HJZ5308,NY,PAS,06/30/2020,21,SUBN,NISSA,S,35210,13610,44990,20200831,20,20,0,"598,547",MN07,0000,0814A,,NY,F,230,W 72ND ST,,0,408,D1,,YYYYYYB,0800A,0900A,WHT,0,2016,-,0,,,,,
1474546584,GKJ4082,NY,PAS,06/30/2020,21,SDN,VOLVO,S,35210,13610,44990,20211023,20,20,0,"598,547",MN07,0000,0806A,,NY,F,239,W 72ND ST,,0,408,D1,,YYYYYYB,0800A,0830A,WHT,0,1993,-,0,,,,,
1474546596,J68MDA,NJ,PAS,07/02/2020,21,SDN,FORD,S,35210,13610,44990,0,20,20,0,"598,547",MN07,0000,0815A,,NY,F,230,W 72ND ST,,0,408,E2,,YYYYYYB,0800A,0900A,WT,0,0,-,0,,,,,
1474546614,JRW2823,NY,999,06/30/2020,21,SUBN,ME/BE,S,35210,15710,11710,20200705,20,20,0,"598,547",MN07,0000,0818A,,NY,F,138,W 72ND ST,,0,408,D1,,YYYYYYB,0800A,0900A,BLK,0,2020,-,0,,,,,
1474546626,IA690,RI,PAS,06/29/2020,21,SDN,TOYOT,S,35210,15710,11710,0,20,20,0,"598,547",MN07,0000,0821A,,NY,F,119,W 72ND ST,,0,408,D1,,YYYYYYB,0800A,0900A,WH,0,0,-,0,,,,,
1474546675,JKK7988,NY,PAS,06/30/2020,20,SDN,TOYOT,S,35210,13610,44990,20210730,20,20,0,"598,547",MN07,0000,0808A,,NY,F,243,W 72ND ST,,0,408,D1,,BBBBBBB,0800A,0600P,SILV,0,2020,-,0,,,,,
1474555615,JEN4457,NY,PAS,07/02/2020,21,SUBN,JEEP,S,45590,18330,18350,20201130,19,19,0,"583,307",ME08,0000,0740A,,NY,O,1275,YORK AVE,,0,408,D1,,YYBYYBB,0730A,0800A,BK,0,2018,-,0,,,,,
1474555640,HWL2907,NY,PAS,07/02/2020,21,SUBN,HONDA,S,45590,18450,18470,20220131,19,19,0,"583,307",ME08,0000,0751A,,NY,F,1372,YORK AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLK,0,2012,-,0,,,,,
1474555652,JHG1607,NY,PAS,07/02/2020,21,SUBN,TOYOT,S,45590,18450,18470,20210418,19,19,0,"583,307",ME08,0000,0752A,,NY,F,1372,YORK AVE,,0,408,D1,,YYYYYYB,0730A,0800A,GRAY,0,2016,-,0,,,,,
1474555676,JRV7539,NY,PAS,07/02/2020,21,SDN,NISSA,S,45590,18670,18690,20220528,19,19,0,"583,307",ME08,0000,0816A,,NY,F,1597,YORK AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GRAY,0,2008,-,0,,,,,
1474555718,JCU6618,NY,PAS,07/02/2020,21,SDN,FORD,S,0,0,0,20201008,19,19,0,"583,307",ME08,0000,0915A,,NY,F,423,E 175 ST,,0,408,D1,,YBBYBBB,0900A,1030A,RED,0,1993,-,0,,,,,
1474555720,KJG8177,PA,PAS,07/02/2020,21,SUBN,TOYOT,S,18490,10010,45590,0,19,19,0,"583,307",ME08,0000,0917A,,NY,F,419,E 75 ST,,0,408,D1,,YBBYBBB,0900A,1030A,GREY,0,0,-,0,,,,,
1474555743,HWK6715,NY,PAS,07/02/2020,21,SDN,AUDI,S,18490,10010,45590,20220330,19,19,0,"583,307",ME08,0000,0921A,,NY,F,401,E 75 ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLK,0,2014,-,0,,,,,
1474555755,MDLMJ,NJ,PAS,07/02/2020,21,SDN,BMW,S,18490,27790,24890,0,19,19,0,"583,307",ME08,0000,0933A,,NY,F,111,E 75 ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLK,0,0,-,0,,,,,
1474555779,JLP9995,NY,PAS,07/02/2020,21,P-U,FORD,S,18470,10210,10110,20211231,19,19,0,"583,307",ME08,0000,0955A,,NY,F,207,E 74 ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLK,0,2019,-,0,,,,,
1474555780,JPP9935,NY,PAS,07/02/2020,21,SUBN,ACURA,S,18470,10210,10110,20200727,19,19,0,"583,307",ME08,0000,0958A,,NY,F,225,E 74 ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLK,0,2017,-,0,,,,,
1474555792,HMM1099,NY,PAS,07/02/2020,21,SUBN,LEXUS,S,18750,45590,19790,20201231,19,19,0,"583,307",ME08,0000,1110A,,NY,F,529,E 88TH STREET,,0,408,D1,,YBBYBBB,1100A,1230P,WHT,0,2019,-,0,,,,,
1474555809,JCE6673,NY,PAS,07/02/2020,21,SDN,MINI,S,18750,45590,19790,20200801,19,19,0,"583,307",ME08,0000,1105A,,NY,F,505,E 88 ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLUE,0,2011,-,0,,,,,
1474555810,HVF2069,NY,PAS,06/29/2020,21,SDN,ROVER,S,10210,18790,18810,20211005,19,19,0,"534,126",MN08,0000,0848A,,NY,F,1601,3RD AVE,,0,408,E2,,YYYYYYB,0830A,0900A,BLUE,0,2006,-,0,,,,,
1474555822,GTT7332,NY,PAS,06/29/2020,21,SUBN,HYUND,S,10210,18790,18810,20201030,19,19,0,"534,126",MN08,0000,0849A,,NY,F,1619,3RD AVE,,0,408,D1,,YYYYYYB,0830A,0900A,GREY,0,2018,-,0,,,,,
1474555846,JBS6590,NY,PAS,07/01/2020,21,SDN,HONDA,S,10210,18750,18770,20200730,19,19,0,"534,126",MN08,0000,0749A,,NY,F,1568,3RD AVENUE,,0,408,D1,,YYYYYYB,0730A,0800A,GRY,0,2018,-,0,,,,,
1474555858,JMC8940,NY,PAS,07/01/2020,21,P-U,CHEVR,S,10210,18750,18770,20220122,19,19,0,"534,126",MN08,0000,0750A,,NY,F,1572,3RD AVENUE,,0,408,D1,,YYYYYYB,0730A,0800A,WHITE,0,2012,-,0,,,,,
1474555871,JHA8859,NY,PAS,07/01/2020,21,SDN,HONDA,S,10210,18770,18790,20210612,19,19,0,"534,126",MN08,0000,0753A,,NY,F,1590,3RD AVENUE,,0,408,D1,,YYYYYYB,0730A,0800A,GREY,0,2009,-,0,,,,,
1474555901,JRD5142,NY,PAS,07/01/2020,40,SDN,BMW,S,18710,10110,10010,20220318,19,19,0,"534,126",MN08,0000,0821A,,NY,F,336,EAST 86TH ST,,0,408,D1,,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,,,,,
1474555913,JKX6204,NY,PAS,07/01/2020,21,SUBN,ROVER,S,18710,10110,10010,20210831,19,19,0,"534,126",MN08,0000,0824A,,NY,O,337,EAST 86TH STREET,,0,408,E2,,YYYYYYB,0800A,0830A,BLK,0,2019,-,0,,,,,
1474555925,LDHM86,FL,PAS,07/01/2020,21,SDN,CHEVR,S,18710,10110,10010,0,19,19,0,"534,126",MN08,0000,0825A,,NY,F,340,EAST 86TH ST,,0,408,D1,,YYYYYYB,0800A,0830A,BLUE,0,0,-,0,,,,,
1474555949,HWU2882,NY,PAS,07/01/2020,21,SUBN,TOYOT,S,10210,18670,18690,20220101,19,19,0,"534,126",MN08,0000,0853A,,NY,F,1501,3RD AVENUE,,0,408,D1,,YYYYYYB,0830A,0900A,WHITE,0,2018,-,0,,,,,
1474555974,JRD5142,NY,PAS,07/01/2020,21,SDN,ME/BE,S,18710,10110,10010,0,19,19,0,"534,126",ME08,0000,0824A,,NY,F,328,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,RED,0,0,-,0,,,,,
1474555986,HWW2130,NY,PAS,07/01/2020,21,SUBN,HONDA,S,10210,18650,18670,20211219,19,19,0,"534,126",MN08,0000,0847A,,NY,F,1479,3RD AVENUE,,0,408,D1,,YYYYYYB,0830A,0900A,GREY,0,2018,-,0,,,,,
1474555998,HEG3091,NY,PAS,07/02/2020,21,SDN,BMW,S,10210,18210,18230,20220504,19,19,0,"534,126",MN08,0000,0736A,,NY,F,1046,3RD AVENUE,,0,408,D1,,YYYYYYB,0730A,0800A,BLUE,0,2018,-,0,,,,,
1474556050,HZN3799,NY,PAS,06/22/2020,17,SDN,CADIL,S,18730,10010,45590,20200626,19,19,0,"979,814",MN08,0000,0325A,,NY,F,400,E 87TH ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1474556073,JLH9953,NY,PAS,06/24/2020,17,SDN,MITSU,S,18730,10010,45590,0,19,19,0,"979,814",MN08,0000,0250A,,NY,F,401,E 87TH STREET,,0,408,K4,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1474556085,LKUP4ADM,NY,SRF,06/24/2020,17,SUBN,HONDA,S,18730,10010,45590,20210130,19,19,0,"979,814",MN08,0000,0300A,,NY,F,400,E 87TH STREET,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1474556097,JLH9953,NY,PAS,06/25/2020,17,SDN,MITSU,S,18730,10010,45590,0,19,19,0,"979,814",MN08,0000,0240A,,NY,F,401,E 87TH STREET,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1474556220,JKX5914,NY,PAS,06/30/2020,21,SDN,BMW,S,18710,10210,10110,20210723,19,19,0,"583,307",ME08,0000,0813A,,NY,F,240,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,BLK,0,2008,-,0,,,,,
1474556231,HDU4849,NY,PAS,06/30/2020,21,SUBN,SUBAR,S,18710,10210,10110,20220103,19,19,0,"583,307",ME08,0000,0820A,,NY,F,244,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,WHT,0,2019,-,0,,,,,
1474556243,JBW4765,NY,PAS,06/30/2020,21,SUBN,LEXUS,S,18710,10110,10010,20200920,19,19,0,"583,307",ME08,0000,0821A,,NY,F,304,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,GOLD,0,2004,-,0,,,,,
1474556255,HEB8881,NY,PAS,06/30/2030,21,P-U,GMC,S,18710,10110,10010,20220331,19,19,0,"583,307",ME08,0000,0822A,,NY,F,316,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,WHT,0,2015,-,0,,,,,
1474556279,GWV8374,NY,PAS,06/30/2020,21,CONV,ME/BE,S,18710,10110,10010,20210322,19,19,0,"583,307",ME08,0000,0825A,,NY,F,328,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,RED,0,2012,-,0,,,,,
1474556346,HXL2847,NY,PAS,07/01/2020,21,SUBN,LINCO,S,18710,25390,27790,20220121,19,19,0,"583,307",ME08,0000,0806A,,NY,F,64,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,BLK,0,2017,-,0,,,,,
1474556383,JRY2236,NY,PAS,07/01/2020,21,SUBN,NISSA,S,18710,27790,24890,0,19,19,0,"583,307",ME08,0000,0814A,,NY,F,120,E 86 ST,,0,408,D1,,YYYYYYB,0800A,0830A,WHT,0,0,-,0,,,,,
1474556838,JVD7162,PA,PAS,07/02/2020,20,SDN,TOYOT,S,31190,36270,36290,0,28,28,0,"612,497",MN08,0000,0805A,,NY,F,301,ST NICHOLAS AVENUE,,0,408,D1,,BBBBBBB,0800A,0900A,WHITE,0,0,-,0,,,,,
1474556863,JNU7127,NY,PAS,07/02/2020,21,SUBN,JEEP,S,0,0,0,20220115,28,28,0,"612,497",MN08,0000,0832A,,NY,F,34,MT MORRIS PARK,,0,408,D1,,YBBYBBB,0830A,1000A,WHITE,0,2020,-,0,,,,,
1474556899,HLR9147,NY,PAS,07/02/2020,21,SUBN,FORD,S,36190,26890,24690,20201206,28,28,0,"612,497",MN08,0000,0838A,,NY,O,24,WEST 121ST STREET,,0,408,D1,,YBBYBBB,0830A,1000A,BLUE,0,2016,-,0,,,,,
1474556905,JRV6033,NY,PAS,07/02/2020,21,SDN,VOLKS,S,36190,24690,10610,20220526,28,28,0,"612,497",MN08,0000,0900A,,NY,F,157,WEST 121ST STREET,,0,408,D1,,YBBYBBB,0830A,1000A,BLACK,0,2016,-,0,,,,,
1474556917,JDS5485,NY,PAS,07/02/2020,21,SUBN,FORD,S,36170,10810,25690,20201031,28,28,0,"612,497",MN08,0000,0910A,,NY,F,317,WEST 120TH STREET,,0,408,D1,,YBBYBBB,0830A,1000A,BLACK,0,2018,-,0,,,,,
1474556942,JMC2493,NY,PAS,07/02/2020,21,SUBN,NISSA,S,10610,36150,36170,20211212,28,28,0,"612,497",MN08,0000,0924A,,NY,F,1980,7TH AVENUE,,0,408,D1,,YBBYBBB,0830A,1000A,BLACK,0,2007,-,0,,,,,
1474556980,JGU8392,NY,OMS,07/02/2020,21,SUBN,ME/BE,S,36050,10810,25690,20200930,28,28,0,"612,497",MN08,0000,1132A,,NY,F,317,WEST 114TH STREET,,0,408,D1,,YBBYBBB,1130A,0100P,BLACK,0,2019,-,0,,,,,
1474558010,HSS7391,NY,PAS,07/02/2020,21,SUBN,FORD,S,18820,10110,10010,20211207,19,19,0,"558,232",MN08,0000,1007A,,NY,F,315,E 92 ST,,0,408,D1,,YBBYBBB,0900A,1030A,RED,0,2009,-,0,,,,,
1474558021,JKC2572,NY,PAS,07/02/2020,21,SUBN,HYUN,S,18820,10110,10010,20210808,19,19,0,"558,232",MN08,0000,1008A,,NY,F,321,E 92 ST,,0,408,D1,,YBBYBBB,0900A,1030A,GRAY,0,2013,-,0,,,,,
1474558069,J27JTB,NJ,PAS,07/02/2020,21,SDN,NISSA,S,18820,10110,10010,0,19,19,0,"558,232",MN08,0000,1113A,,NY,O,334,E 92 ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLK,0,0,-,0,,,,,
1474558070,HJG5994,NY,PAS,07/02/2020,21,SUBN,ME/BE,S,18810,27790,24890,20200928,19,19,0,"558,232",MN08,0000,1123A,,NY,F,129,E 91 ST,,0,408,D1,,YBBYBBB,1100A,1230P,GRAY,0,2009,-,0,,,,,
1474558094,H32JJJ,NJ,PAS,07/02/2020,21,SUBN,NISSA,S,18790,10110,10010,0,19,19,0,"558,232",MN08,0000,1152A,,NY,F,321,E 90 ST,,0,408,D1,,YBBYBBB,1100A,1230P,BLUE,0,0,-,0,,,,,
1474558136,JNT1515,NY,PAS,07/02/2020,21,,HONDA,S,18850,10210,10110,20211226,19,19,0,"558,232",MN08,0000,0948A,,R,F,243,E 94 ST,,0,408,D1,,YBBYBBB,0900A,1030A,GRAY,0,1999,-,0,,,,,
1474558161,HAU6953,NY,PAS,07/02/2020,21,SUBN,TOYOT,S,18790,10110,10010,20210908,19,19,0,"558,232",MN08,0000,1157A,,NY,O,340,E 90 ST,,0,408,D1,,YBBYBBB,1100A,1230P,BROWN,0,2018,-,0,,,,,
1474560611,M82KJV,NJ,PAS,07/02/2020,21,SUBN,HONDA,S,10810,36450,36470,0,32,32,0,"686,962",MN10,0000,1140A,,NY,F,2522,8TH AVE,,0,408,D1,,YBBYBBB,1130A,0100P,GREY,0,0,-,0,,,,,
1474560635,HVC5590,NY,PAS,07/02/2020,21,P-U,FORD,S,10810,36450,36470,20210918,32,32,0,"686,967",MN10,0000,1141A,,NY,F,2534,8TH AVE,,0,408,D1,,YBBYBBB,1130A,0100P,BLUE,0,2011,-,0,,,,,
1474560660,JRG7658,NY,PAS,07/02/2020,21,SDN,ME/BE,S,10810,36490,36510,20220308,32,32,0,"686,962",MN10,0000,1210P,,NY,F,2558,8TH AVE,,0,408,D1,,YBBYBBB,1130A,0100P,WHITE,0,2017,-,0,,,,,
1474560672,KMV4361,PA,PAS,07/02/2020,21,SDN,HYUND,S,10810,36490,36510,0,32,32,0,"689,992",MN10,0000,1215P,,NY,F,2556,8TH AVE,,0,408,D1,,YBBYBBB,1130A,0100P,GRAY,0,0,-,0,,,,,
1474560684,HXH7936,NY,PAS,07/02/2020,21,SDN,BMW,S,10810,36490,36510,20210220,32,32,0,"686,962",MN10,0000,1220P,,NY,F,2554,8TH AVE,,0,408,D1,,YBBYBBB,1130A,0100P,WHITE,0,2017,-,0,,,,,
1474563442,HZD7037,NY,PAS,07/02/2020,21,SDN,CHEVR,S,24690,36350,36370,20200415,32,32,0,"686,962",MN10,0000,0820A,,NY,F,393,LENOX AVE,,0,408,D1,,YYYYYYB,0800A,0900A,WHITE,0,2010,-,0,,,,,
1474563480,HHJ3880,NY,PAS,07/02/2020,21,SDN,NISSA,S,36470,24695,24690,20200705,32,32,0,"686,962",MN10,0000,0806A,,NY,F,58,W 135TH ST,,0,408,D1,,YYYYYYB,0800A,0900A,GRAY,0,2014,-,0,,,,,
1474563508,HFA8535,NY,PAS,07/02/2020,21,SDN,INFIN,S,36470,24695,24690,20220314,32,32,0,"686,962",MN10,0000,0808A,,NY,F,58,W 135TH ST,,0,408,D1,,YYYYYBB,0800A,0900A,GRAY,0,2019,-,0,,,,,
1474563510,JSC2100,NY,999,07/02/2020,21,,CHEVR,S,36470,24695,24690,0,32,32,0,"686,962",MN10,0000,0810A,,,F,40,W 135TH ST,,0,408,D1,,YYYYYYB,0800A,0900A,BLUE,0,0,-,0,,,,,
1474563521,JEL1193,NY,PAS,07/02/2020,21,SUBN,JEEP,S,36470,24695,24690,20201128,32,32,0,"686,962",MN10,0000,0815A,,NY,F,40,W 135TH ST,,0,408,D1,,YYYYYYB,0800A,0900A,RED,0,2019,-,0,,,,,
1474563545,JSF3565,NY,PAS,07/02/2020,21,SDN,NISSA,S,24690,36310,36330,0,32,32,0,"686,962",MN10,0000,0830A,,NY,F,349,LENOX AVE,,0,408,D1,,YYYYYYB,0800A,0900A,SILVE,0,0,-,0,,,,,
1474563557,LHG9570,PA,PAS,07/02/2020,21,,HONDA,S,24690,36290,36310,0,32,32,0,"686,962",MN10,0000,0832A,,NY,F,325,LENOX AVE,,0,408,D1,,YYYYYYB,ALL,ALL,BLUE,0,0,-,0,,,,,
1474563569,GMB1577,NY,PAS,07/02/2020,21,SUBN,ROVER,S,24690,36290,36310,20220223,32,32,0,"686,962",MN10,0000,0832A,,NY,F,325,LENOX AVE,,0,408,D1,,YYYYYYB,0800A,0900A,GRAY,0,2003,-,0,,,,,
1474563582,JCT6083,NY,PAS,07/02/2020,21,SDN,NISSA,S,10810,36430,36450,20201002,32,32,0,"646,962",MN10,0000,1136A,,NY,F,2498,8TH AVE,,0,408,D1,,YBBYBBB,1130A,0700P,BLACK,0,2010,-,0,,,,,
1474563594,GBX6226,NY,PAS,07/02/2020,21,,MAZDA,S,10810,36430,36450,20200823,32,32,0,"686,962",MN10,0000,1137A,,NY,F,2502,8TH AVE,,0,408,D1,,YBBYBBB,1130A,0100P,BLACK,0,2005,-,0,,,,,
1474563820,HZU1546,NY,PAS,07/02/2020,21,SDN,CHEVR,S,36050,10810,25690,20220516,28,28,0,"612,497",MN08,0000,1140A,,NY,F,309,WEST 114TH STREET,,0,408,D1,,YBBYBBB,1130A,0100P,BLACK,0,2007,-,0,,,,,
1471771325,GEF9592,NY,PAS,06/17/2020,40,SUBN,FORD,P,21540,20790,20890,20210505,106,106,106,"962,343",0106,0000,1200P,,Q,F,115-50,123 ST,,0,408,N1,,BBBBBBB,ALL,ALL,GR,0,1997,-,0,,,,,
1471772950,JDL6089,NY,PAS,06/29/2020,98,SDN,HYUN,P,20790,21590,21640,20201102,106,106,106,"960,536",0106,0000,0855A,,Q,F,124-18,115 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2014,-,0,,,,,
1471779233,JMF3533,NY,PAS,06/24/2020,98,SDN,HYUND,P,57190,20140,20240,20210814,103,103,103,"965,646",0103,0000,0722A,,Q,F,108-31,GUY R BREWER BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2011,-,0,,,,,
1471779294,JPW9707,NY,PAS,07/01/2020,98,SDN,TOYOT,P,23290,18640,18790,20220515,103,103,103,"965,646",0103,0000,0634A,,Q,F,94-01,150 ST,,0,408,C3,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1471780041,KKG720,NJ,PAS,06/29/2020,98,SDN,HONDA,P,51090,25200,35780,0,103,103,103,"967,164",0103,0000,1031P,,Q,F,186-17,JAMAICA AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,1995,-,0,,,,,
1471780132,JNK4763,NY,PAS,06/27/2020,24,SDN,TOYOT,P,23490,49690,17790,20220113,,0,103,"966,137",0103,0000,0800P,2000P,,F,87-80,153 ST,,0,408,D5,,BBBBBBB,ALL,ALL,G,0,2010,-,0,,,,,
1471783029,KDA2426,NY,PAS,06/21/2020,40,SDN,AUDI,P,25540,68190,41700,20220616,103,103,103,"967,853",0103,0000,0229A,,,F,97-01,193 ST,,0,408,F2,,BBBBBBB,ALL,ALL,SILV,0,2011,-,0,,,,,
1471783030,HNG5466,NY,PAS,06/21/2020,98,SUBN,JEEP,P,19990,24540,24590,20210216,103,103,103,"967,457",0103,0000,0138A,,,F,169-12,107 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,SILV,0,2020,-,0,,,,,
1471805827,JBS7074,NY,PAS,06/24/2020,67,SDN,BMW,P,0,0,0,20201013,,0,73,"947,835",0073,0000,0536A,,,,,N/W C/O THOMAS BOYLA,MACDONOUGH ST,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1471807071,JME8390,NY,PAS,06/24/2020,98,SDN,HONDA,P,56230,23130,25930,20200624,73,73,73,"962,684",0073,0000,0804A,,NY,F,1400,LINDEN BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,B,0,0,-,0,,,,,
1471842034,JRP1364,NY,PAS,06/16/2020,40,SDN,SUBAR,P,81330,77730,51030,20220610,84,84,165,"924,767",0165,0000,0900P,,,F,304,STATE STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BL,0,2020,-,2,,,,,
1471843075,HGP644,VT,PAS,06/20/2020,17,SDN,TOYOT,P,47030,83330,55530,0,,0,81,"968,895",0081,0000,1015A,,,F,492,HANCOCK ST,,0,408,E2,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1471843105,JMJ3781,NY,PAS,06/20/2020,98,SDN,HYUN,P,47630,83330,55530,20210412,81,81,81,"968,895",0081,0000,0807A,,K,F,336,HART STREET,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0,2019,-,0,,,,,
1471864637,GSZ8134,NY,PAS,06/21/2020,51,SDN,CHRYS,P,15480,70930,18830,20210308,75,75,75,"957,737",0075,0000,0531A,,K,O,398,BARBEY ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2005,-,0,,,,,
1471864923,HMJ7677,NY,PAS,06/22/2020,46,VAN,DODGE,P,39830,13630,55930,20210409,75,75,75,"960,396",0075,0000,0232A,,K,F,360,ETNA,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1471864935,HYY7363,NY,PAS,06/22/2020,40,SUBN,FORD,P,49830,61030,23630,20220420,75,75,75,"960,306",0075,0000,0458A,,K,F,215 A,HIGHLAND BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1471864947,KHD3310,PA,PAS,06/23/2020,40,SDN,INFIN,P,0,40404,40404,20210430,75,75,75,"960,396",0075,0000,0215A,,K,F,55,ARLINGTON,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1471864959,HBT8734,NY,PAS,06/23/2020,40,SDN,CHEVR,P,0,40404,40404,20210913,75,75,75,"960,396",0075,0000,0219A,,K,O,46,ARLINGTON,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0,2012,-,0,,,,,
1471864960,HUG6423,NY,PAS,06/23/2020,40,VAN,DODGE,P,0,40404,40404,20220131,75,75,75,"960,396",0075,0000,0224A,,K,F,74,MILLER,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2009,-,0,,,,,
1471864972,HLX1616,NY,PAS,06/23/2020,40,SDN,HONDA,P,0,40404,40404,20201013,75,75,75,"960,396",0075,0000,0317A,,K,F,390,RIDGEWOOD,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1471864984,JGR1181,NY,PAS,06/23/2020,40,SUBN,JEEP,P,0,40404,40404,20210121,75,75,75,"960,795",0075,0000,0325A,,K,F,191,HALF,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1471865009,JJX1862,NY,PAS,06/27/2020,40,SDN,TOYOT,P,39730,73350,12830,20210619,75,75,75,"960,396",0075,0000,0336A,,K,F,77,ESSEX,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
