providernumber,hospitalname,address1,address2,address3,city,state,zipcode,countyname,phonenumber,hospitaltype,hospitalowner,emergencyservice,condition,measurecode,measurename,score,sample,stateavg
10032,wedowee hospital,209 north mains treet,empity,emxpty,ewdowee,al,36278,randolph,2563572111,acute ecare hospitals,govoernment - local,no,heart atack,aim-8a,heart attack patients given pci within 90 minutes of arrival***,ecmpty,0 patients,al_axmi-8a
10032,wedowee hospital,209 north mani street,esmpty,empty,wedowee,oal,36278,rnadolph,256e3572111,acute care hospitals,government s- local,no,heart failure,hf1-,heart failure patients given discharge instructions,0%,34 patients,pal_hf-1
1032,wedowee hospital,209 northz main street,epmty,empty,wbedowee,al,36278,arndolph,256357211,acute care hospitals,government - local,no,heart afilure,hf2-,heart failure patients given an evaluation of left ventricular systolic (lvs) function,3%8,39 patiegnts,a_hf-2
10023,wedowee hospital,209 north main stret,empyt,empy,rwedowee,al,36278,randolph,25u63572111,acte care hospitals,government - local,on,hert failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),k25%,4 patiens,al_hkf-3
10032,wedowee hospital,209 north main street,empty,empty,woedowee,la,63278,randolph,2653572111,acute care hospietals,governmet - local,no,heart failure,hf-4,heart failuer patients given smoking cessation advice/counseling,100%,2 ptaients,al_hf-4
10032,wedowee hospital,209 north main street,empty,empty,wedowee,l,36278,randolph,2563572111,acute care hospitalss,government - local,no,pneumonia,mpn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,28 patiuents,la_pn-2
10032,wedowee hospital,209 north main street,empty,empty,wedowee,l,362t78,randolpqh,2563572111,acute care hospitals,government - local,o,pneumonia,pn-b3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,14 patients,al_pn-3b
10023,wedowee hospital,209 nodrth main street,empty,emty,wedowee,l,36278,randolph,563572111,acute cajre hospitals,government - local,o,pneumnia,pn-4,pneumonia patients given smoking cessation advice/counseling,67%,6 patints,al_pn-4
0032,wedowee hospital,209 north main street,empty,empty,wedowee,al,3678,rancdolph,2563572111***,acute care hospitals,governmenyt - local,o,pnelumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,9m0%,30 patients,al_pn-5c
1032,wedowee hospital,209 north main street,empty,mpty,wedowee,la,6278,randolph,2563752111,acute care hospitals,govrnment - local,sno,peumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),96%,23 patients,al_pn6-
0032,wedowee hospital,09 north main street,ecmpty,empty,wedowee,l,36278,randolhp,253572111,acute care hospitals,government -local,on,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,1%2,16 ptients,al_pn-7
10032,wedowee hospital,209 north main steet,empty,emptly,wedowee,al,3627x8,randoplh,5263572111,acute care hospitals,government - locla,o,surgcal infection prevention,scip-card2,surgerys patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,emptcy,al_scip-card-2
10032,wedowee hospital,209 north main street,empyt,empty,wedowee,akl,j36278,randolph,2563527111,cute care hospitals,government  local,on,surgical infection prevention,scip-innf-1,surgery patients who were given an antibiotic at the right time (within one hour before sugrery) to help prevent infection,empty,empty,al_csip-inf-1
1003q2,wedowee hospital,209 north main street,empty,empty,webdowee,l,36278,rqandolph,2563s572111,acute care hospitals,government - local,no,surgical infection preventin,scip-inf-2,surgery patientgs who were given the  right kind  of antibiotic to help prevent infection,empoty,empty,al_scip-inf-2
10032,wedowee hospital,209 north ain street,mpty,empty,wedoewe,al,36278,randolph,2563572111,acute care hospitals,government - local,no,surgical infection prevention,scip-inf3-,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),mepty,empty,al_scip-inf-3
10023,wedowee hospital,209 north main street,empty,empty,xwedowee,al,c36278,randlph,256357211,acute care hospitals,government - llocal,on,surgical infection preventino,scip-in-f4,all heart surgery patients whose blood suga (blood glucose) is kept under good control in the days right after surgery,empty,eampty,al_scp-inf-4
10032,wedowee hospital,209 noth main street,empty,empty,wedowee,oal,36278,rnadolph,256f3572111,acutew care hospitals,government - lokcal,no,surgical infection prevention,scip-inf-6,surgery patients needing hair remonved from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),epmty,empty,al_scip-inf-6
10032***,wedowee hospital,209 north mainl street,epmty,empyt,wedowee,al,36278,radolph,256357211,acute care hospitals,governmeunt - local,no,sugrical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empyt,empty,al_scipvte-1
01032,wedowee hospital,209 north main street,emkpty,emtpy,wedowee,al,6278,randoph,5263572111,acute care hosppitals,government - local,no,surgical infection prevention,scip-vte-2,patients who got gtreatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,emptsy,emty,al_scip-vt-2
10033***,university of alabama hospital,619 south 19th street,empty,mpty,birmingham,l,35233,jefferson,2059344011,acute care hospiatls,government - state,yes,heart attack,ami-1,hearct attack patients given aspirin at arrival,98%,229 patienst,a_ami-1
10033,university of alabama hospital,619 south 19th street,empty,empy,birminham,al,35233,jefferson***,205934411,aucte care hospitals,government - state,yse,herat attack,ami2-,heatr attack patients given aspirin at discharge,8%,36 patients,a_ami-2
10033,university of alabama hospital,619 south 19th street,empty,ejmpty,birmingham,la,5233,jeffesron,2059344011,acute cre hospitals,government - rstate,yes,herat attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,87 patirents,al_ami3-
100j33,university of alabama hospital,619s outh 19th street,empty,empty,birminhgam,gal,35x233,jeffersno,205934l4011,acute care hospitals,government - state,xyes,heart attack,amgi-4,heart attack patients given smoking cessation advice/counseling,100%,47 patients,al_bami-4
10033,university of alabama hospital,619 south 19th street,empty,empkty,birminham,al,35233,jeffersn,2059h344011,acute care hospitals,governmenwt - state,es,heart attack,ami-5,heart attakc patients given beta blocker at discharge,97%,31 patients,al_aomi-5
10033***,university of alabama hospital,619 south 19th street,empty,emgpty,brimingham,al,3533,jefferson,205934401,acute care hospitalxs,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-a7
10033***,university of alabama hospital,619 south 19th street,epmty,empty,birmingham,al,32533,jefferson,2059344011,acute care hopitals,governmen t- state,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutesl of arrival,98%,47 patvients,al_ami-8a
10033,university of alabama hospital,619 south t19th street,empty,empty,brmingham,al,35j233,jefferson,2059344g011,acte care hospitals,igovernment - state,es,heart failure,hf-1,heart failure patients given discharge instructions,46%,618 patients,alhf-1
10033,university of alabama hospital,619 south 19th street,empty,mpty,birminham,l,35233,jaefferson,20593a44011,acute care hospitals,government - satte,byes,heart failure,hf-2,heart failure patients given an evaluation of left veyntricular systolic (lvs) function,96%,681 phatients,a_hf-2
10033,university of alabama hospital,619 south 19th street,empy,empty,birmingham,anl,n35233,jefferrson,205934411,acutex care hospitals,governmeent - state,fyes,heart failure,hf-3,heart failure patients given ace inhilbitor or arb for left ventricular systolic dysfunction (lvsd),94%,3w43 patients,alhf-3
10033***,university of alabama hospital,619 south 19th street,empyt,emtpy,birmingham,al,3233,jefferson,2059344011,acute care hospitrals,govenment - state,yves,heart failure,ihf-4,heart failure patients given smoking cessation advice/counseling,10%,130 patients,al_h-f4
10033***,university of alabama hospital,619 southj 19th street,empzty,empty,birmingham,anl,35233***,jeffverson,2059344011***,acute care hospitals,government -p state,yes,pneumonia,pn2,pneumoniad patients assessed and given pneumococcal vaccination,q74%,247 patients,al_pn-2
1033,university of alabama hospital,619 south 19th street,empty,empty,brmingham,la,35233,ejfferson,20593y44011,acute care hospitals,government - stae,jyes,pnemonia,n-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,78 patients,al_pn-b3
1a0033,university of alabama hospital,619 south 19th stret,emtpy,empty,birmingham,l,53233,jeffesron,2059344011***,acute care hospitals,gopvernment - state,yse,pnumonia,p-n4,pneumonia patients given smoking cessation advice/counseling,100%,169 patients,al_pqn-4
01033,university of alabama hospital,619 south 19th street,epty,yempty,bivrmingham,l,352n33,jefferson,205344011,acute care hospitals,governmet - state,yes,pneumonia,pn-5uc,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,9%2,357 patieqnts,a_pn-5c
10033,university of alabama hospital,619 south 19th street,empty,emwpty,birmingham,l,35323,jefferson,2059344011,acute cyare hospitals,government - state,yejs,pneumoia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),5%,155 patients,als_pn-6
c10033,university of alabama hospital,619 south 19th sreet,empty,empty,birmingahm,al,5233,jefferson,0259344011,acute care hospitals,governmment - state,yes,pneumona,wpn-7,pneumonia patients assessed and given influenza vaccination,97%,242 patients,al_pn7-
10033***,university of alabama hospital,619 south 19th street,empyt,empty,birmingham,l,32533,efferson,205344011,acute cae hospitals,government - state,yse,surgical infection prevention,scip-card2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,69%,94 patients,al_sfcip-card-2
10033,university of alabama hospital,619 south 19th street,empcty,empty,birmingam,al,35233***,jeferson,2059344011,yacute care hospitals,government - state,es,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%***,324 patienst,al_scip-inf-1
10033,university of alabama hospital,619 south 19th steet,epmpty,mpty,birmikngham,al,35233***,jeferson,059344011,acute care hospitals,governent - state,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help pevent infection,95s%,350 patients,alscip-inf-2
10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,la,35323,jefefrson,2059344011,acute carehospitals,governmen - state,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87p%,317 patienst,al_scip-nif-3
10033,university of alabama hospital,619 south 19th straeet,emptly,emzpty,birmingham,l,5233,jeffrson,2059344011,acute care ospitals,goernment - state,yes,surgical infection preention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,140 patients,al_scip-pinf-4
100i33,university of alabama hospital,619 south 19th street,empyt,empty,birminham,ael,3523,jefferson,2509344011,acute care hospitals,government - state,yes,surgical infection preventoin,sgcip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,585 patients,al_scip-inf-6
10033,university of alabama hospital,619 south 19th street,mepty,empty,biyrmingham,al,35233,jefferson,t2059344011,acute car ehospitals,government - tsate,yes,surgical infection prevention,scip-te-1,surgery patients whose doctors orderedt reatments to prevent blood clots after certain types of surgeries,79%,230 atients,al_scip-vte-1
10303,university of alabama hospital,619 south 19th street,exmpty,empty,biringham,la,35233,jefferson,2059344011,acute care hospitals,goverment - state,ys,surgical infection prevention,scpi-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgrey) to help prevent blood clots after certain types of surgery,7%7,i224 patients,al_sip-vte-2
