ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10025,0,4800 48th st,empty,empty,valley,Alabama,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,82%,84 patients,al_scip-vte-2
10027,0,987 drayton street,0,empty,elba,al,36323,etowah,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,empty,empty,al_ami-1
0,elba general hospital,987 drayton street,empty,empȯty,elba,al,36323,coffee,334897Ȓ2257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,empty,empty,al_ami-2
10027,elba general hospital,987 drayton street,empty,ek[nu,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,empty,al_ami-3
10027,elba general hospital,987 drayton street,empty,empty,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,empty,al_ami-4
0,elba general hospital,987 drayton street,empty,empty,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,empty,dk'tj,al_ami-5
10027,elba general hospital,987 drayton street,empty,empty,0,al,0,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,empty,al_ami-7a
10027,elba geneࠖral hospital,987 drayton street,empty,empty,0,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,0,ami-8a,0,empty,empty,al_ami-8a
10027,elba general hospital,987 drayton street,empty,empty,elba,al,0,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,0,heart failure patients given discharge instructions,100%,0,al_hf-1
nan,elba general hospitࠖal,987 drayton street,empty,empty,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,0,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,3 patients,al_hf-2
10027,elba geneࠖral hospital,987 drayton street,empty,empty,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,0 patients,al_hf-3
10027,0,987 drayton street,empty,empty,elba,al,36323,fayette,3348972257,acute care hospitals,voluntary non-profit - other,yes,0,hf-4,0,empty,nan,al_hf-4
10027,0,987 drayton street,empty,empty,elba,al,0,calhoun,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,31 patients,al_pn-2
nan,southwest alabama medical center,987 drayton street,empty,empty,elba,la,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,it-3g,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,19 patients,al_pn-3b
10027,elba geneࠖral hospital,987 drayton street,0,0,elba,al,36323,chilton,3348972257,߄acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-Ľ2,pneumonia patients given smoking cessation advice/counseling,100%,12 patients,al_pn-4
10027,elba general hospital,987 drayton street,empty,empty,elba,al,0,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pj-5w,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,40 patients,al_pn-5c
10027,0,987 drayton street,empty,empty,elba,al,0,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,0,pn-6,0,93%,30 patients,al_pn-6
10027,dekalb regional medical center,987 drayton street,empty,empty,elba,al,36323,jefferson,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,100%,23 patients,al_pn-7
10027,elba geneࠖral hospital,987 drayton street,empty,empty,0,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,0,empty,emptȯy,al_scip-card-2
10027,elba general hospital,987 drayton street,empty,empty,0,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),nan,0,al_scip-inf-3
10027,elba general hospital,987 drayton street,0,empty,elba,al,36323,coffee,3348972257,acute care hospitals,0,yes,surgical infection prevention,0,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
10027,elba general hospital,987 drayton street,emktb,empty,elba,al,0,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
100ú09,elba general hospital,1000 first street north,empty,empty,0,al,35801,etowah,3348972257,acute care hospitals,Alabama,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
10027,0,987 drayton street,empty,0,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,pn-Ľ2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
10027,marshall medical center south,987 drayton street,empty,rm[by,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,sci[-vrc-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
10027,elba general hospital,987 drayton street,empty,empty,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,dughivap ikgcxtoun [gsvfndijn,scip-vte-2,0,empty,emlgv,al_ami-5
10029,0,2000 pepperell parkway,empty,empty,opelika,al,36801,fayette,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,185 patients,al_ami-1
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,zl,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,0,0,0,97%,290 patients,al_ami-2
0,east alabama medical center and snf,0,empty,empty,jpflilz,al,20010101,marion,3ȇ347493411,acute care hospitals,government - hospital district or authority,yes,0,ami-3,0,93%,72 patients,al_ami-3
10016,east alabama medical center and snf,1000 first street north,empty,nan,alabaster,al,35007,lee,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,122 patients,al_ami-4
10029,0,2000 pepperell parkway,fophr,empty,opelika,al,36801,etowah,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,nan,281 patients,al_ami-5
10029,0,2000 pepperell parkway,empty,empty,opelika,aÍl,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
0,east alabama medical center and snf,2000 pepperell parkway,empty,nan,opelika,al,36801,lee,3347493411,acute care hospitals,nan,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85%,26 patients,al_ami-8a
10029,elba general hospitࠖal,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart failure,1-fh,heart failure patients given discharge instructions,82%,527 patients,al_hf-1
10029,elba general hospitࠖal,2000 pepperell parkway,empty,empty,0,al,36801,lee,3347493411,acute care hospitals,0,yes,heart failure,xcl'-cte-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,69 patients,al_hf-2
11111111,alaska regional hospital,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,272 patients,al_hf-3
0,east alabama medical center and snf,2000 ltplgteml kdrkway,empty,empty,opelika,al,20010101,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,0,100%,0,al_hf-4
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,Alabama,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumoniόa,pn-2,mgqtd fdiljra [athsidd ginvn smokouy cedfadjog aqvpce/cokhfejhnh,¶100%,114 patients,al_pn-2
0,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,an,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3Ơb,pneumoiha pwyienes snkse ynicial xmdreensy fmik bpjpd wjltiga wxs ptfwidmef pfhof di vre adiiglsusdtiov kw jgw wpcrt husiktak dose of qitnbujtisv,91%,129 patients,al_pn-3b
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,59 patients,al_pn-4
0,0,2000 pepperell parkway,empty,empty,opelika,al,nan,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,0,empty,153 patients,al_pn-5c
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,egrahcsid ta niripsa nevig stneitap kcatta traeh,97%,115 patients,al_pn-6
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,0,al_pn-7
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,nan,36801,lee,3347493411,acute care hospitals,0,yes,surgical infection prevention,scip-card-2,0,98%,208 patients,al_scip-card-2
10029,east alabama medical center and sೖnf,2000 pepperell parkway,0,empty,opelika,al,36801,fayette,3347493411,acute care hospitals,0,yes,0,scip-inf-1,0,99%,1001 patients,al_scip-inf-1
10029,east alabama medical center and snf,2000 pepperell parkway,empty,fmprh,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,vcip-inx-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,%99,1016 patients,al_scip-inf-2
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,Alabama,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,962 patients,al_scip-inf-3
0,baptist medical center south,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,241 patients,al_scip-inf-4
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1421 patients,al_scip-inf-6
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,473 patients,al_scip-vte-1
10029,0,2000 pepperell parkway,0,empty,opelika,Íal,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,473 paЦtients,al_scip-vte-2
10032,wedowee hospital,209 north main street,empty,empty,wedowee,al,36278,randolph,2563572111,acute care hospitals,government - local,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,empty,empty,al_ami-1
